,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
10268,3,Onondaga,Salina (Town),.6 MI W JCT370<90I ON 90I,90IX,ONONDAGA PARK RD,NYS Thruway Authority,1954,8,3
3965,9,Delaware,Delhi (Town),1.7 MI N JCT SH 28 & SH 1,28  28 93021339,FALLS CREEK,NYSDOT,1936,8,3
12702,11,Richmond,New York (City),2.4MI W JCT I278+BELT PKY,HYLAN BLVD SB,278I278IX6M13071,NYSDOT,1965,8,3
2265,5,Chautauqua,Dunkirk (City),1.0 MI W OF DUNKIRK INT,90IX (WB),MAIN ST EXTENSION,NYS Thruway Authority,1955,8,3
10223,3,Onondaga,Marcellus (Town),2.3 MI S MARCELLUS VIL,MASTERS RD,NINEMILE CREEK,County,1991,8,3
2264,5,Chautauqua,Dunkirk (City),1.0 MI W OF DUNKIRK INT,90IX (EB),MAIN ST EXTENSION,NYS Thruway Authority,1955,8,3
5533,5,Erie,,City of Buffalo,RAMP D,BUSTI AVENUE,NYSDOT,2016,8,3
3489,8,Columbia,Chatham (Town),2 MILES EAST OF VALATIE,GOOLD ROAD,CSX TRANS/ AMTRAK,Railroad,1930,8,3
3490,8,Columbia,Chatham (Town),2.3 MI SW OF EAST CHATHAM,HARTIGAN ROAD,CSX TRANS/ AMTRAK,Railroad,1999,8,3
9071,11,New York,New York (City),NORTH OF QUEENSBORO BR,E.60thST toFDR NB,907L907LX4M12062,City,1941,8,4
12895,8,Rockland,Orangetown (Town),3 MILES NW OF SPARKILL,LEBER ROAD,CSX TRANS/ RVR LN,County,1999,8,4
12983,8,Rockland,Stony Point (Town),.8 MILE N OF STONY POINT,STONY PT PARK RD,CSX TRANS/ RVR LN,Palisades Interstate Park Commission,1985,8,4
3604,8,Columbia,Hudson (City),IN HUDSON,9GX,CSX TRANSPRTATION,City,1936,8,4
12841,8,Rockland,Haverstraw (Village),6060' SE JCT 202 & 9W,SHORT CLOVE ROAD,CSX TRANSPORTATIO,Railroad,2011,8,4
2551,5,Chautauqua,Pomfret (Town),3.2 MI SW OF DUNKIRK INT,90IX WB,BEAVER CREEK,NYS Thruway Authority,1955,8,5
6988,7,Jefferson,Pamelia (Town),JCT RTS 12E + I-81 SB,81I 81I73051243,12E 12E73012003,NYSDOT,1959,8,5
12383,1,Rensselaer,Nassau (Town),0.1 MI W JCT RTS 20 & 66,20  20 14212152,KINDERHOOK CREEK,NYSDOT,2016,8,5
5985,2,Fulton,Broadalbin (Town),6 MILES NE OF BROADALBIN,COUNTY ROAD 110,HANS CREEK,County,1929,8,5
12385,1,Rensselaer,Nassau (Town),0.7 MI E JCT RTS 20 & 66,20  20 14212161,KINDERHOOK CREEK,NYSDOT,2016,8,5
2549,5,Chautauqua,Pomfret (Town),3.2 MI SW OF DUNKIRK INT,90IX EB,BEAVER CREEK,NYS Thruway Authority,1955,8,5
12191,11,Queens,New York (City),1 MILE S JCT I678 & I495,JEWEL AVE 69 ROAD,678I678IX5M11050,NYSDOT,1930,8,5
15499,9,Tioga,Owego (Village),0.1 MI NE JCT RTS 17 + 38,962G 962G65011000,17  17 65063178,NYSDOT,1966,8,5
8458,2,Montgomery,Amsterdam (City),CITY OF AMSTERDAM,CRESCENT AVENUE,N CHUCTANUNDA CK,City,1936,8,5
959,11,Bronx,New York (City),E OF HARRIS PK,GRAND CONCOURSE,EAST 204TH STREET,City,1923,8,5
9610,2,Oneida,Lee (Town),IN WEST BRANCH,HOUSER ROAD,WEST BR MOHAWK RIVER,Town,1900,8,5
3493,8,Columbia,Chatham (Town),.6 MI. N OF CHATHAM,HIGHLAND ROAD,STONY KILL,County,1990,8,5
4742,5,Erie,Amherst (Town),1.7 MI N JCT I290 & SH263,RAMP UWLS TO 990I,990I 990I53011006,NYSDOT,1983,8,5
7218,11,Kings,New York (City),AT FLATBUSH,BROOKLYN AVENUE,N Y & ATLANTIC/LI,City,1908,8,5
15054,9,Sullivan,Fallsburg (Town),0.7 MI N OF HURLEYVILLE,LOCH SHELDRAKE RD,TB E B MONGAUP RV,County,1976,8,5
6987,7,Jefferson,Pamelia (Town),JCT RTS 12E + I-81 NB,81I 81I73051243,12E 12E73012003,NYSDOT,1959,8,5
6990,7,Jefferson,Pamelia (Town),JCT I-81 & NYS 12,81I 81I73051250,12  12 73063004,NYSDOT,1959,8,5
3491,8,Columbia,Chatham (Town),2.3 MI SW OF E CHATHAM,HARTIGAN ROAD,STONY KILL,County,1999,8,5
4789,5,Erie,Boston (Town),JCT RTS US 219 & NY 391,219  219 53121165,391  219 53021181,NYSDOT,1981,8,5
6989,7,Jefferson,Pamelia (Town),JCT I-81 & NYS 12,81I 81I73051250,12  12 73063004,NYSDOT,1959,8,5
4790,5,Erie,Boston (Town),JCT RTS US 219 & NY 391,219  219 53121165,391  219 53021181,NYSDOT,1981,8,5
5288,5,Erie,Lancaster (Town),2.3 MI NW JCT SH354&SH358,HALL ROAD,LITTLE BUFFALO CR,County,2003,8,5
5289,5,Erie,Lancaster (Town),1 MI E JCT SH 33 & SH 78,HARRIS HILL ROAD,ELLICOTT CREEK,County,1993,8,5
5160,5,Erie,Evans (Town),2.6 MI.SW OF I-90 INT 57A,90IX WB,BIG SISTER CREEK,NYS Thruway Authority,1956,8,5
15795,8,Ulster,Esopus (Town),5.4 MI N JCT RTS 9W+299,9W  9W86031166,BLACK CREEK,NYSDOT,1930,8,5
14671,10,Suffolk,Brookhaven (Town),14.4 MI E RTS 112+27,27  27 07051381,COUNTY ROAD 55,NYSDOT,1970,8,5
5426,5,Erie,Tonawanda (City),JCT RTE 265 + CANAL,265 265 54021000,ERIE CANAL,NYSDOT,1956,8,5
521,6,Allegany,Centerville (Town),.6 MILE NE OF CENTERVILLE,COUNTY ROAD 36,TRIB SIXTOWN CRK,County,1966,8,5
13223,1,Saratoga,,2.0 MI N JCT RT 9 & I87RT,NELSON AVE EXT,87I 87I15091184,NYSDOT,1962,8,5
1619,5,Cattaraugus,Conewango (Town),0.4 MI E OF CLEAR CREEK,COWENS CORNERS RD,CLEAR CREEK,County,1986,8,5
1630,5,Cattaraugus,Conewango (Town),.1 MILE NORTH OF RANDOLPH,SWAMP ROAD,LIT CONEWANGO CRK,County,1963,8,5
14672,10,Suffolk,Brookhaven (Town),14.4 MI E RTS 112+27,27  27 07051381,COUNTY ROAD 55,NYSDOT,1970,8,5
9276,5,Niagara,Lockport (Town),0.9 MI W JCT RTS 104 & 78,104 104 54012209,E BR 18 MILE CRK,NYSDOT,1995,8,5
5984,2,Fulton,Broadalbin (Town),1.4 MI SE OF NORTHAMPTON,COUNTY ROAD 109,HANS CREEK,County,1947,8,5
1766,5,Cattaraugus,Hinsdale (Town),.1 MILE SOUTH OF HINSDALE,FLANNIGAN HILL,WESTERN NY & PENN,Town,2003,8,5
674,6,Allegany,Scio (Town),4.5 MI NW OF WELLSVILLE,SNOWBALL HOLLOW R,SNOWBALL HOLLOW C,Town,1995,8,5
1797,5,Cattaraugus,Ischua (Town),.5 MILE SOUTH OF ISCHUA,DUTCH HILL ROAD,WESTERN NY & PENN,County,1995,8,5
700,6,Allegany,Wellsville (Town),3 MILES NE OF WELLSVILLE,WILLIAMS GROVE RD,DYKE CREEK,Town,1974,8,5
2082,3,Cayuga,Mentz (Town),2 MI SOUTH OF PORT BYRON,HAYDEN ROAD,OWASCO OUTLET,County,1964,8,5
13222,1,Saratoga,,2.0 MI N RT 9 & I87 LT,NELSON AVE EXT,87I 87I15091183,NYSDOT,1962,8,5
477,6,Allegany,Birdsall (Town),3.2 MI S OF CANASERAGA,HAMILTON ROAD,BLACK CREEK,Town,1968,8,5
3643,8,Columbia,Stockport (Town),IN STOCKPORT,COUNTY ROAD 25,CLAVERACK CREEK,County,1954,8,5
1898,5,Cattaraugus,Olean (Town),2.2 MI N JCT SH16 & SH417,16  16 51013004,WESTERN NY & PENN,NYSDOT,1995,8,5
11882,11,Queens,New York (City),JCT GCP+I678,25AXW FROM 907MXW,907M907MX5M13047,NYSDOT,1963,8,5
5157,5,Erie,Evans (Town),2.6 MI.SW OF I-90 INT 57A,90IX EB,BIG SISTER CREEK,NYS Thruway Authority,1955,8,5
12768,8,Rockland,Chestnut Ridge (Village),1.6 MI S OF SPRING VALLEY,SCOTLAND HILL RD,GSP NB CONN TO I-87N,NYS Thruway Authority,1956,8,5
1520,9,Broome,,JCT I81 & CHENANGO RIVER,17 17 91072017,11 11 91012044,NYSDOT,2019,8,5
16722,8,Westchester,Greenburgh (Town),.3 MI N JCT SMRP & I87,987D 987D 8701 2049,SAW MILL RIVER,NYSDOT,2019,8,5
628,6,Allegany,Independence (Town),2.0 MI NE OF HALLSPORT,FULMER VALLEY RD,TRIB CHENUNDA CRK,Town,1981,8,5
8473,2,Montgomery,Amsterdam (City),IN CITY OF AMSTERDAM,PROSPECT STREET,N CHUCTANUNDA CK,City,1912,8,5
627,6,Allegany,Independence (Town),2.6 M E OF HALLSPORT,COUNTY ROAD 22,CHENUNDA CREEK,County,1999,8,5
11889,11,Queens,New York (City),BQE OVER 35TH AVENUE,278I 278IX5M33127,35TH AVENUE,City,2003,8,5
1893,5,Cattaraugus,Olean (City),.3 MI E JCT SH417 & SH 16,417  17 51023145,OLEAN TRAIL,Railroad,2009,8,5
15656,3,Tompkins,Ithaca (City),.1 MI S JCT SH 13 & SH 79,13  13 36032015,SIXMILE CREEK,NYSDOT,1965,8,5
2031,3,Cayuga,Brutus (Town),0.2 MI  E JCT RTS 31 + 34,31  31 31081091,PUTNAM BROOK,NYSDOT,1950,8,5
15437,9,Tioga,Nichols (Town),1.3 MI E RTS 17 + 282,17  17 65063097,WAPPASENING CREEK,NYSDOT,1968,8,6
15436,9,Tioga,Nichols (Town),1.3 MI E RTS 17 + 282,17  17 65063097,WAPPASENING CREEK,NYSDOT,1968,8,6
7841,4,Monroe,Brighton (Town),0.6 MI E JCT RTS 286 & 47,286 286 43011007,IRONDEQUOIT CREEK,NYSDOT,1965,8,6
7686,2,Madison,Cazenovia (Town),2.5 MI NORTH OF CAZENOVIA,TREATMNT PLANT RD,CHITTENANGO CREEK,County,1979,8,6
8597,2,Montgomery,Mohawk (Town),2.7 MI NW JCT RT 5 & 334,334 334 25011025,CAYADUTTA CREEK,NYSDOT,1992,8,6
5309,5,Erie,Marilla (Town),2.2 MI W OF CROWLESVILLE,354 354 53012156,CAYUGA CREEK,NYSDOT,1947,8,6
16256,1,Warren,Queensbury (Town),2.4 MI N JCT I87 & 254,149 149 17011000,87I 87I17101071,NYSDOT,1960,8,6
9907,2,Oneida,Vienna (Town),3.1 MI NW JCT SH49 & SH46,49  49 26021127,FISH CREEK,NYSDOT,1958,8,6
16257,1,Warren,Queensbury (Town),2.5 MI N JCT I87 & 254,149 149 17011001,87I 87I17011070,NYSDOT,1960,8,6
8596,2,Montgomery,Mohawk (Town),1 MI NW JCT RTS 5 & 334,334 334 25011009,CAYADUTTA CREEK,NYSDOT,1992,8,6
3029,9,Chenango,Greene (Town),6.6 MI WEST OF GREENE,CLOVERDALE ROAD,OCKERMAN BROOK,County,1993,8,6
7760,2,Madison,Lenox (Town),1 MI E JCT RT 13<I90,N COURT ST CR 10,90IX,NYS Thruway Authority,1953,8,6
2981,9,Chenango,Afton (Town),1.5 MI E OF AFTON,MELONDY HILL ROAD,LANDERS CREEK,County,1974,8,6
5547,1,Essex,Chesterfield (Town),DUGWAYRDTOBACKST-AUSABL R,DUGWAY ROAD,AUSABLE RIVER,County,1983,8,6
16737,8,Westchester,Greenburgh (Town),2.7 MI S JCT RTS SBSP+287,HEATHERDELL ROAD,987FX,NYSDOT,1970,8,6
16141,8,Ulster,Woodstock (Town),1.8 MI.SE OF WOODSTOCK,MELLERT ROAD,SAW KILL,County,1981,8,6
8212,4,Monroe,Penfield (Town),1.0 MI E JCT RTS 286 & 47,286 286 43011014,OLD MILL RUN,NYSDOT,1965,8,6
14801,10,Suffolk,Islip (Town),.5 MI N JCT RTS 231+27A,231 231 07011005,JOHN STREET,NYSDOT,1968,8,6
14800,10,Suffolk,Islip (Town),.5 MI N JCT SH231 & SH27A,231 231 07011005,JOHN ST,NYSDOT,1968,8,6
443,6,Allegany,Angelica (Town),JCT CR 2 & I86 - ANGELICA,CR 2 Karr Valley Rd,86I 17 6103 2218,NYSDOT,1973,8,6
16704,8,Westchester,Greenburgh (Town),1 MI E JCT SH119 & SH100A,100 100 87014005,MANHATTEN PARK BK,NYSDOT,1958,8,6
14786,10,Suffolk,Huntington (Town),1.5 MI E OF E NORTHPORT,PULASKI ROAD,LIRR PT JEFF BRCH,County,1928,8,6
1372,9,Broome,Sanford (Town),2 MI NE OF NORTH SANFORD,NORTH SANFORD RD,OQUAGA CREEK,County,1966,8,6
4106,9,Delaware,Hancock (Village),EXIT 87 RTE 17 INT,17  17 93081114,SANDS CREEK,NYSDOT,1967,8,6
1370,9,Broome,Sanford (Town),HAMLET OF NORTH SANFORD,MELONDY HILL ROAD,OQUAGA CREEK,Town,1964,8,6
16689,8,Westchester,Elmsford (Village),1.2 MI N JCT RTS SMRP&I87,987D 987D87012058,119 119 87011023,NYSDOT,1934,8,6
16687,8,Westchester,Elmsford (Village),0.6 MI E JCT RTS I287+9A,287I287I87011014,CATSKILL AQUEDUCT,NYSDOT,2004,8,6
12137,11,Queens,New York (City),IN DOUGLASTON,DOUGLASTON PKWY,LONG ISLAND RR-PW,City,1929,8,6
11680,9,Otsego,Unadilla (Town),.5 MI N OF UNADILLA,COUNTY ROAD 3,MARTIN BROOK,County,1956,8,6
7840,4,Monroe,Brighton (Town),0.6 MI E JCT RTS 286 & 47,286 286 43011007,IRONDEQUOIT CREEK,NYSDOT,1965,8,6
2500,5,Chautauqua,North Harmony (Town),0.1 MI S OF ASHVILLE,COUNTY ROAD 43,GOOSE CREEK,County,1989,8,6
2656,5,Chautauqua,Stockton (Town),.5 MILE SW OF CENTRALIA,COUNTY ROAD 57,BR CASSADAGA CRK,County,2014,8,6
16029,8,Ulster,Shandaken (Town),0.7 MI SE OF PINE HILL,ROSE MOUNTAIN ROAD,ROSE MOUNTAIN STREAM,Town,1958,8,6
16877,8,Westchester,Mount Pleasant (Town),0.7 MI S JCT RTS SMRP+TSP,987D987D87012099,SAW MILL RIVER,NYSDOT,1933,8,6
16880,8,Westchester,Mount Pleasant (Town),1.3 MI E JCT RTS SMRP+TSP,987D987D87012119,SAW MILL RIVER,NYSDOT,1930,8,6
2811,6,Chemung,Chemung (Town),1.0 MI E. OF CHEMUNG,CR60 MAIN ST,WYNCOOP CREEK,County,1931,8,6
9306,5,Niagara,Newfane (Town),.6 MILE WEST OF NEWFANE,IDE ROAD,EIGHTEEN MILE CRK,County,1976,8,6
6193,4,Genesee,Oakfield (Town),1.0 MI NE OAKFIELD,MALTBY ROAD,TRIB. OAK ORCHARD,County,1995,8,6
6188,4,Genesee,Oakfield (Town),3.4 MI NE WHEATVILLE,EAST SHELBY ROAD,TRIB OAK ORCHARD,County,1992,8,6
15962,8,Ulster,Saugerties (Town),3.3 MI SW OF SAUGERTIES,FISH CREEK ROAD,PLATTEKILL CREEK,County,1965,8,6
9648,2,Oneida,Marshall (Town),1 MI E OF ORISKANY FALLS,VAN HYNING ROAD,ORISKANY CREEK,Town,1987,8,6
5888,7,Franklin,Franklin (Town),4.6 MI E OF VERMONTVILLE,FRANKLIN FALLS RD,SARANAC RIVER,County,2013,8,6
9786,2,Oneida,Trenton (Town),2 MILES NE OF BARNEVELD,PARKER HOLLOW RD,CINCINNATI CREEK,Town,1880,8,6
9787,2,Oneida,Trenton (Town),3 MI N BARNEVELD,PROSPECT JUNCTION RD,CINCINNATI CREEK,Town,1999,8,6
17128,8,Westchester,Sleepy Hollow (Village),1.9 MI NW OF TARRYTOWN,KINGSLAND PT PARK,POCANTICO RIVER,County,1927,8,6
4243,9,Delaware,Sidney (Town),4.2 MI W OF FRANKLIN,UNION CHURCH ROAD,OULEOUT CREEK,County,1972,8,6
17085,8,Westchester,Rye (City),AT 2700 FT S JCT 95 &120,CENTRAL AVENUE,BLIND  BROOK,City,2013,8,6
14143,6,Steuben,Campbell (Town),1.4 MI SW OF CAMPBELL,COUNTY ROAD 1,MICHIGAN CREEK,County,1973,8,6
3110,9,Chenango,Norwich (Town),2.3 MI. S.W. OF NORWICH,MANLEY ROAD,GILMORE BROOK,County,1985,8,6
14403,6,Steuben,Hornellsville (Town),0.3 MI NE OF N.HORNELL,COUNTY ROAD 70A,BIG CREEK,County,1936,8,6
14426,6,Steuben,Howard (Town),2.8 MI S OF TOWLESVILLE,STONE SCHOOL ROAD,CAMPBELL CREEK,Town,2013,8,6
14442,6,Steuben,Jasper (Town),2.9 MI SE OF JASPER,OLD STATE ROAD,TUSCARORA CREEK,Town,1997,8,6
3165,9,Chenango,Preston (Town),GRIFFIN ROAD - TR 2,GRIFFIN ROAD,MILL BROOK,County,2015,8,6
11472,9,Otsego,Cooperstown (Village),VILLAGE OF COOPERSTOWN,MAIN STREET,SUSQUEHANNA RIVER,Town,2003,8,6
17089,8,Westchester,Rye (City),1.6 MI SW OF PORT CHESTER,HIGHLAND ROAD,BLIND BROOK,City,1989,8,6
3246,7,Clinton,Black Brook (Town),.3MI N RIVERVIEW,COLD BROOK ROAD,COLD BROOK,County,2018,8,6
11358,3,Oswego,Pulaski (Village),JCT RTE I-81 NB+SALMON R,81I 81I34041227,SALMON RIVER,NYSDOT,1961,8,6
14954,10,Suffolk,Southampton (Town),AT WATER MILL,HEAD OF POND ROAD,LONG ISLAND-MK BR,Town,1913,8,6
7166,11,Kings,New York (City),AT BOROUGH PARK,50TH STREET,N Y & ATLANTIC/LI,City,1927,8,6
1237,9,Broome,Johnson City (Village),1.0 MI E JCT RTS 17 + 201,17  17  91071092,LESTER AVENUE,NYSDOT,1971,8,6
15114,9,Sullivan,Liberty (Town),Parksville,17  17 96091126,Cooley Road Exten,NYSDOT,2011,8,6
15118,9,Sullivan,Liberty (Town),Parksville,17 17 96091111,Fox Mountain RD,NYSDOT,2011,8,6
11193,4,Orleans,Ridgeway (Town),1.5 MI W JCT B CNL & SH63,MARSHALL ROAD,ERIE CANAL,NYSDOT,1909,8,6
15121,9,Sullivan,Liberty (Town),Parksville,17 17 96091121,Unnamed stream,NYSDOT,2011,8,6
4494,8,Dutchess,Pawling (Town),3.5 MI S JCT SH292 & SH55,292 292 82021025,MNRR BEACON LINE,NYSDOT,1959,8,6
7585,4,Livingston,North Dansville (Town),AT NW LI VIL OF DANSVILLE,390I390I42021030,PLAZA DRIVE,NYSDOT,1979,8,6
7586,4,Livingston,North Dansville (Town),AT NW LI VIL OF DANSVILLE,390I390I42021030,PLAZA DRIVE,NYSDOT,1979,8,6
11678,9,Otsego,Unadilla (Town),2 MI NE OF EAST GUILFORD,COUNTY ROAD 2,IDEUMA BROOK,County,1933,8,6
12355,1,Rensselaer,East Greenbush (Town),1 MI NW OF EAST GREENBUSH,OLD TROY ROAD,MILL CREEK,Town,1938,8,6
12320,11,Queens,,West of JFK,Van Wyck Expressway,JFK-JB1,Port Authority of NY and NJ,1955,8,6
12317,11,Queens,,South of JFK,I678,JFK-JJ1,Port Authority of NY and NJ,1955,8,6
12310,11,Queens,,Northwest of JFK,Cargo Service Road (West),JFK-JB2,Port Authority of NY and NJ,1955,8,6
12309,11,Queens,,Northwest of JFK,Cargo Service Road (East),JFK-JB2,Port Authority of NY and NJ,1955,8,6
12308,11,Queens,,North End of JFK,Boundary Road,JFK-JT1,Port Authority of NY and NJ,1955,8,6
12307,11,Queens,,West of JFK,Bergen Road,JFK-JB1,Port Authority of NY and NJ,1955,8,6
4758,5,Erie,Ashford (Town),2 MI SOUTH OF SPRINGVILLE,MILL STREET,CATTARAUGUS CREEK,County,1936,8,6
15126,9,Sullivan,Liberty (Town),.2 miles West Rt 17,17 17 96091131,Little Coddington,NYSDOT,2011,8,6
8510,2,Montgomery,Canajoharie (Village),AT VILLAGE OF CANAJOHARIE,CANAJOHARIE INTER,90IX,NYS Thruway Authority,1955,8,6
2004,5,Cattaraugus,Yorkshire (Town),.3 MILE SOUTH OF DELEVAN,WORDEN ROAD,LIME LAKE OUTLET,County,2003,8,6
1906,5,Cattaraugus,Olean (Town),1.3 MI N OF OLEAN,HASTINGS ROAD,OLEAN CREEK,County,1986,8,6
13702,7,St Lawrence,Canton (Town),5.0 MI SW OF CANTON,OLD DKLB-CANTN RD,CROOK CREEK,Town,1985,8,6
13744,7,St Lawrence,Edwards (Town),7.1 MI NW JCT SH 3 & SH 5,58  58 75011088,OSWEGATCHIE RIVER,NYSDOT,1964,8,6
11716,9,Otsego,Worcester (Town),1.2MI.N.OF WORCESTER,MOWERS ROAD,PARKER CREEK,Town,1989,8,6
3034,9,Chenango,Greene (Town),1.5 MI N OF PAGE BROOK,CR 9,TRIB PAGE BROOK,County,1994,8,6
4508,8,Dutchess,Pleasant Valley (Town),5.9 MI E JCT RTS 44+55,44  44 82022064,BOWERS CREEK,NYSDOT,1936,8,6
1830,5,Cattaraugus,Little Valley (Town),0.5 MI E OF ELKDALE,WHIG STREET,WHIG STREET CREEK,County,1987,8,6
2078,3,Cayuga,Mentz (Town),1.9 MI  N JCT RTS 38 + 31,38  38 31043083,OWASCO OUTLET,NYSDOT,1959,8,6
4234,9,Delaware,Sidney (Town),4.3 MI E OF SIDNEY,COVERED BRIDGE RD,OULEOUT CREEK,County,1956,8,6
9697,2,Oneida,Remsen (Town),AT BARDWELL MILLS,CR72 BARDWELL MILLS RD,BAKER BROOK,County,2003,8,6
7073,7,Jefferson,Watertown (Town),JCT RTE I-81 NB + BLACK R,81I 81I73051241,BLACK RIVER,NYSDOT,1959,8,6
10183,3,Onondaga,Manlius (Town),0.8 MI NW JCT RTS 92 +257,92  92 33012044,LEDYARD CANAL,NYSDOT,1953,8,6
10213,3,Onondaga,Marcellus (Town),0.2 MI E JCT RTS 20 + 174,20  20 33081068,NINEMILE CREEK,NYSDOT,1971,8,6
734,6,Allegany,Willing (Town),1.3 MILES SW OF STANNARDS,RIVER ROAD,FORD BROOK,Town,1964,8,6
5498,5,Erie,West Seneca (Town),JCT RTE 277 & BUFFALO CK,277 277 53011127,BUFFALO CREEK,NYSDOT,1980,8,6
726,6,Allegany,Willing (Town),2.8 MILES NW OF SHONGO,COUNTY ROAD 29,MARSH CREEK,County,1997,8,6
725,6,Allegany,Willing (Town),2.6 MI NW OF SHONGO,COUNTY RD 29,MARSH CREEK,County,2007,8,6
10154,3,Onondaga,Jordan (Village),.3 MI S JCT SH 31 & SH31C,317 317 33011025,SKANEATELES CREEK,NYSDOT,2003,8,6
676,6,Allegany,Ward (Town),RT 244 E END PHILLIPS CRK,244 244 61011084,PHILLIPS CREEK,NYSDOT,1993,8,6
7074,7,Jefferson,Watertown (Town),JCT RTE I-81 SB + BLACK R,81I 81I73051242,BLACK RIVER,NYSDOT,1959,8,6
10286,3,Onondaga,Skaneateles (Town),.8 MI NW OF MOTTVILLE,COUNTY ROAD 22,SKANEATELES CREEK,County,2003,8,6
5541,1,Essex,Chesterfield (Town),I87 AT CLINTON CO LINE,87I 87I12111572,AUSABLE RIVER,NYSDOT,1994,8,6
5542,1,Essex,Chesterfield (Town),I87 AT CLINTON CO LINE,87I 87I12111575,AUSABLE RIVER,NYSDOT,1995,8,6
6417,1,Greene,Lexington (Town),2.3 MILES NW OF LEXINGTON,LIT WESTKILL ROAD,SCHOHARIE CREEK,County,1900,8,6
9420,5,Niagara,Royalton (Town),GASPORT EAST,EAST AVENUE,EIGHTEEN MILE CRK,Town,1959,8,6
675,6,Allegany,Ward (Town),RT 244 W END PHILLIPS CRK,244 244 61011080,PHILLIPS CREEK,NYSDOT,1993,8,6
3565,8,Columbia,Germantown (Town),3.5 MI S JCT SH 9G & SH23,9G  9G81021076,ROELIFF JANSEN KL,NYSDOT,1932,8,6
10210,3,Onondaga,Manlius (Town),0.1 MI SE OF MANLIUS,WHETSTONE ROAD,LIMESTONE CREEK,County,1945,8,6
15666,3,Tompkins,Ithaca (City),300FT N INT COLLEGE & OAK,COLLEGE AVENUE,CASCADILLA CREEK,Other,1953,8,6
1193,9,Broome,Colesville (Town),3.0 MI NE OF OUAQUAGA,EAST WINDSOR ROAD,TRIBUTARY SUSQUEHANNA RIVER,County,2015,8,6
1190,9,Broome,Colesville (Town),4 MILES NORTHEAST WINDSOR,CR233 EAST  WINDSOR ROAD,TRIBUTARY to SUSQUEHANNA RIVER,County,2015,8,6
1174,9,Broome,Colesville (Town),0.7 MI W JCT RTS I88&79,88I 88I91011091,BATES ROAD,NYSDOT,1977,8,6
11136,4,Orleans,Kendall (Town),JCT RTE 237 & SANDY CREEK,237 237 45021122,SANDY CREEK,NYSDOT,1991,8,6
1173,9,Broome,Colesville (Town),0.7 MI W JCT RTS I88&79,88I 88I91011091,BATES ROAD,NYSDOT,1977,8,6
3392,7,Clinton,Saranac (Town),7.9 MI SW JCT RTS 3 & 374,3   3 71081102,TRUE BROOK,NYSDOT,1997,8,6
16791,8,Westchester,Hastings-On-Hudson (Village),3.2 M N JCTS ODELL & SMRP,FARRAGUT AVENUE,SAW MILL RIVER,NYSDOT,1997,8,6
1118,9,Broome,Binghamton (Town),2.2 MILES S OF BINGHAMTON,MAXIAN ROAD,TRIB W FRK LITTLE SNAKE CREEK,Town,2009,8,6
1113,9,Broome,Binghamton (Town),2 MILES S OF BINGHAMTON,CR 141,PIERCE CREEK,County,1998,8,6
17077,8,Westchester,Rye (City),0.2MI NW JCT I287&NE THRY,287I884 87011004,MIDLAND AVENUE,NYSDOT,1958,8,6
3400,7,Clinton,Saranac (Town),1.8 M SW CADYVILLE,DUQUETTE ROAD,SARANAC RIVER,County,1997,8,6
15424,9,Tioga,Nichols (Town),2.9 MI NE JCT RTS 17 + 34,17  17 65063033,SUSQUEHANNA RIVER,NYSDOT,1973,8,6
15426,9,Tioga,Nichols (Town),3.2 MI NE JCT RTS 17 + 34,17  17 65063035,SUSQUEHANNA RIVER,NYSDOT,1970,8,6
12200,11,Queens,New York (City),JFKIA Term 5 Dept.,JFKIA Term 5 Dept,JFKIA Term 5 Arrv,Port Authority of NY and NJ,2008,8,7
17440,4,Wyoming,Sheldon (Town),.7 MI E JCT US 20A & SH77,20A 20A46021044,CAYUGA CREEK,NYSDOT,1928,8,7
2824,6,Chemung,Elmira (City),IN ELMIRA,SCHOOL GYM ROAD,HOFFMAN BROOK,Other,1963,8,7
12380,1,Rensselaer,Hoosick Falls (Village),VILLAGE OF HOOSICK FALLS,CHURCH STREET,HOOSIC RIVER,Town,2004,8,7
12333,1,Rensselaer,Brunswick (Town),0.5 MI E JCT RTS 2 & 351,2   2 14022062,QUACKENKILL CREEK,NYSDOT,1998,8,7
13114,1,Saratoga,Milton (Town),0.5MI NE WEST MILTON,CR 49 W MILTON RD,KAYADEROSSERAS CK,County,1953,8,7
2744,6,Chemung,Big Flats (Town),JCT CO RD 17 & I86,CR17- Hibbard Rd.,86I 17 62051022,NYSDOT,1987,8,7
497,6,Allegany,Burns (Town),2.5 MI W OF CANASERAGA,COUNTY ROAD 15B,CANASERAGA CREEK,County,1968,8,7
10193,3,Onondaga,Manlius (Town),2.1 MI NE OF KIRKVILLE,CR 5 FYLER ROAD,CHITTENANGO CREEK,County,2005,8,7
13119,1,Saratoga,Milton (Town),1 MI E WEST MILTON,LEWIS RD,KAYADEROSSERAS CK,County,1930,8,7
12120,11,Queens,New York (City),CROSSBATBLVD & JAMAICABAY,CROSS BAY BLVD,JAMAICA BAY,NYSDOT,1991,8,7
12294,11,Queens,New York (City),.1 MI W JCT SH 25 & I495,WOODHAVEN BLVD,QUEENS BLVD E/B,City,1940,8,7
