,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
12318,11,Queens,,AT LA GUARDIA AIRPORT,ROADWAY TO TERMINAL B DEPARTURE AND ARRIVALS,DELTA ROADWAYS & DELTA FRONTAGE GROUND,Port Authority of NY and NJ,2019,11,14
17104,8,Westchester,Rye (Town),2 MI E JCT I287 & HRP,RIDGE STREET,287IX,NYSDOT,1960,11,14
244,1,Albany,Guilderland (Town),.8 MI S JCT I87 & 910B,87I 87I11082000,CSX TRANS/ AMTRAK,NYSDOT,1959,11,14
13581,6,Schuyler,Montour Falls (Village),IN MONTOUR FALLS,MILL STREET,CHEQUAGA FALLS,County,1949,11,14
9693,2,Oneida,Remsen (Town),5.8 MI N JCT SH12 & SH365,12  12 26043175,MOHAWK ADIR & NO,NYSDOT,1949,11,15
7117,11,Kings,New York (City),JCT PROSPECT EXPY & I278,278I278IX2M23027,6TH AVENUE,NYSDOT,1962,11,15
8362,4,Monroe,Rochester (City),0.2MI S JCT SOUTH& COURT,RAMP SE TO 490IEB,490I490I43022032,NYSDOT,1974,11,15
382,6,Allegany,Almond (Town),2.4 MI S OF ALMOND,SATTERLEE HILL RD,CANACADEA CREEK,Town,1973,11,15
3905,9,Delaware,Colchester (Town),3.7 MI S OF DOWNSVILLE,CAMPBELL BROOK RD,CAMPBELL BROOK,County,1964,11,15
4942,5,Erie,Buffalo (City),JCT WILLIAM'BUFF CITY LI,QUEEN STREET,WILLIAM STREET,City,1936,11,15
11730,8,Putnam,Kent (Town),2.3 MI NW EXIT 18 OF I84,84I 84I84031028,STUMP POND STREAM,NYSDOT,1968,11,15
3904,9,Delaware,Colchester (Town),3.6 MI S OF DOWNSVILLE,CAMPBELL BROOK RD,CAMPBELL BROOK,County,1963,11,15
384,6,Allegany,Almond (Town),2.2 MI SE OF ALMOND,STEPHANS ROAD,MCHENRY VALLEY CK,Town,1973,11,15
10300,3,Onondaga,Syracuse (City),I81 SB OFF RAMP; VIADUCT,81 SB OFF RAMP,92  92 33011002,NYSDOT,1966,11,15
10987,8,Orange,Wallkill (Town),3.5 MI S JCT SH17 & SH17K,Sands Rd,17  17 83101041,NYSDOT,1998,11,15
5468,5,Erie,Tonawanda (Town),1 MI N JCT SH 265 & I290,TWOMILE CREEK RD,290I290I53011008,NYSDOT,1963,11,15
4817,5,Erie,Brant (Town),JCT RTS 249 + I-90,Route 249,90 IX,NYS Thruway Authority,1958,11,15
3614,8,Columbia,Livingston (Town),2.7 MI NW OF LIVINGSTON,BELLS POND ROAD,TAGHKANIC CREEK,County,1970,11,15
363,6,Allegany,Alma (Town),0.6 MILES NORTH OF ALMA,COUNTY ROAD 18,HUNT CREEK,County,1988,11,15
14247,6,Steuben,Corning (Town),1.9 MI S OF S CORNING,RIFF ROAD,WHISKEY CREEK,Town,2004,11,15
13287,1,Schenectady,Rotterdam (Town),1.2 MI N JCT SH 159 & I90,159 159 16011103,POENTIC KILL,NYSDOT,2012,11,15
13246,1,Schenectady,Duanesburg (Town),0.5m E of RT 30,Duanesburg-Church,Trib S Chuctanund,County,2012,11,15
15420,9,Tioga,Newark Valley (Town),2.9 MI SE OF BERKSHIRE,KETCHUMVILLE ROAD,WILSON CREEK,Town,1950,11,15
5316,5,Erie,Marilla (Town),1 MILE N OF LIBERIA RD,THREE ROD ROAD,LIT BUFFALO CREEK,County,2004,11,15
5314,5,Erie,Marilla (Town),1.3 MILES SE OF MARILLA,FOUR ROD ROAD,LIT BUFFALO CREEK,County,1938,11,15
16870,8,Westchester,Mount Pleasant (Town),JCT RTE 141&RR (HAWTHORN),141 141 87011003,MNRR HA LINE,NYSDOT,1951,11,15
13426,9,Schoharie,Jefferson (Town),6 MI NE OF JEFFERSON,PALMER ROAD,WEST KILL CREEK,County,1941,11,15
6687,2,Herkimer,Newport (Village),IN VILLAGE OF NEWPORT,CR200 OLD STATE ROAD,WEST CANADA CREEK,County,1853,11,15
9682,2,Oneida,Paris (Town),4.3 MI N JCT SH 8 & US 20,8   8 26071054,NY SUSQ & WESTN,NYSDOT,1988,11,15
13423,9,Schoharie,Jefferson (Town),3.2 MI NE OF JEFFERSON,COUNTY ROAD 16,WEST KILL CREEK,County,1955,11,15
12425,1,Rensselaer,Pittstown (Town),.2M FROM INTER OF HUNT RD,GOOSEN-REGAN ROAD,NIPMOOSE BROOK,County,1998,11,15
8161,4,Monroe,Irondequoit (Town),1.1MI N JCT ROL+RTE286,WINTON RD N,590 590 43013004,NYSDOT,1960,11,15
95,1,Albany,Albany (City),GREEN- BROADWAY-QUAY CONN,QUAY STREET,HUDSON RIVER SHRE,NYSDOT,1969,11,15
4825,5,Erie,Buffalo (City),3.0 MI NE JCT RTS 5 + 16,5 X,SCAJAQUADA CREEK,Authority or Commission - Other,1921,11,15
8427,4,Monroe,Wheatland (Town),1.2MI S INTERS.RTS 36&383,36  36 43031006,Oatka Creek,NYSDOT,1989,11,15
7646,4,Livingston,York (Town),.2 MI W JCT SH 63 & SH 36,63  63 42021257,GENESEE&WYOMING,NYSDOT,1991,11,15
14656,10,Suffolk,Babylon (Village),RTE 27A-.6MI W RTE 231,27A 27A07051055,CARLLS RIVER,NYSDOT,1937,11,15
8013,4,Monroe,Greece (Town),JCT NY 390 & RTE 104,104 104 43031168,390 390 43011035,NYSDOT,2006,11,15
5313,5,Erie,Marilla (Town),.5 MILE SE OF MARILLA,EAST AVENUE,LIT BUFFALO CREEK,County,1990,11,15
11745,8,Putnam,Patterson (Town),0.4 MI N JCT RTS 22+164,22  22 82051115,CROTON RIVER,NYSDOT,1932,11,15
5465,5,Erie,Tonawanda (Town),0.8 MI W RT 265 + I-290,EAST PARK DRIVE,290 290 53011009,NYSDOT,1963,11,15
12046,11,Queens,New York (City),907CX SHERIDAN AVE,907C907CX5M24000,FOUNTAIN AVE,NYSDOT,1941,11,15
4840,5,Erie,Buffalo (City),JCT.RTS.198 & I-190,190I SB to 198 EB,190I X,NYSDOT,1963,11,15
8508,2,Montgomery,Canajoharie (Village),.5 MI W OF I90 EXIT 29,90IX,10,NYS Thruway Authority,2000,11,15
7554,4,Livingston,Leicester (Town),0.5 MI N OF LEICESTER,COVINGTON ROAD,GENESEE & WYOMING,County,2004,11,15
4929,5,Erie,Buffalo (City),0.5 MI W JCT RTS 198 '384,LINCOLN PARKWAY,SCAJAQUADA CREEK,City,1900,11,15
8015,4,Monroe,Greece (Town),JCT NB ROL + WB 104,104 104 43043B01,RAMPS GB AND GC,NYSDOT,1971,11,15
11816,8,Putnam,Southeast (Town),1.3 MI EAST OF BREWSTER,SODOM ROAD,E BR CROTON RIVER,County,1920,11,15
15488,9,Tioga,Owego (Town),1.3 MI SW OF APALACHIN,PENNSYLVANIA AVE,DEERLICK CREEK,County,1971,11,15
639,6,Allegany,Richburg (Village),IN RICHBURG,RICHARDSON AVENUE,LITTLE GENESEE CR,Town,2002,11,15
4899,5,Erie,Buffalo (City),JCT OF SH 5 & I190,951KX,BUFFALO SKYWAY,NYSDOT,1969,11,15
14505,6,Steuben,Rathbone (Town),2.4 MI SW OF RATHBONE,MERRING ROAD,N BR TUSCARORA CK,Town,1960,11,15
9252,5,Niagara,Lewiston (Town),0.5 MI S 957A ACCESS 190I,957A 957A54014009,RBT MOSES PWRPLNT,NYS Power Authority,1963,11,15
6777,2,Herkimer,Webb (Town),3 MILES EAST OF BIG MOOSE,CR1 BIG MOOSE ROAD,N BR MOOSE RIVER,County,2010,11,15
7590,4,Livingston,North Dansville (Town),1.0 MI.SE OF DANSVILLE,STONE FALLS ROAD,LITTLE MILL CREEK,County,1950,11,15
3459,8,Columbia,Canaan (Town),.8 MI E I90 INT B3,Route 980D and Mass. Rt 102,90IX,NYS Thruway Authority,2008,11,15
1057,11,Bronx,New York (City),AT WILLIAMSBRIDGE,WILLIAMSBRIDGE RD,AMTRAK/CSXT/P&W,City,1906,11,15
10385,3,Onondaga,Syracuse (City),I81 NB ON RAMP; VIADUCT,I-81 NB ON RAMP,RELIEF,NYSDOT,1966,11,15
15592,3,Tompkins,Dryden (Town),2.5 MI NE JCT SH 366 & SH,366 366 36011075,FALL CREEK,NYSDOT,1932,11,15
3838,3,Cortland,Virgil (Town),.1 mi N SH 392,CR122,GRIDLEY CREEK,County,2011,11,15
8073,4,Monroe,Greece (Town),1.2MI S JCT ROL + 104,RIDGEWAY AVENUE,390 390 43011023,NYSDOT,1971,11,15
13402,9,Schoharie,Esperance (Town),.1 MI SOUTH OF SLOANSVILL,CR27 JUNCTION RD,SCHOHARIE CREEK,County,2006,11,15
15493,9,Tioga,Owego (Town),5 MILES SW NEWARK VALLEY,WEST CREEK ROAD,EAST BRANCH OWEGO CREEK,County,1936,11,15
9860,2,Oneida,Verona (Town),2.4 MI.S.JCT.RTES.13+49,13  13 26061023,ACCESS ROAD,NYSDOT,1959,11,15
5920,7,Franklin,Malone (Village),IN MALONE,COLLEGE AVENUE,LAKE TITUS STREAM,County,1994,11,15
5914,7,Franklin,Malone (Town),1.2 MI NW OF CHASM FALLS,JOHNSON ROAD,SALMON RIVER,County,1961,11,15
3749,3,Cortland,Homer (Town),2.1 MI NE EAST HOMER,HAIGHTS GULF ROAD,ALBRIGHT CREEK,Town,1982,11,15
2134,3,Cayuga,Summerhill (Town),Summer Hill,41A 31021007,FALL CREEK TRIBUT,NYSDOT,1982,11,15
4626,8,Dutchess,Wappinger (Town),1.9 MI N JCT SH 52 & SH82,Route 82,SPROUT CREEK,NYSDOT,2016,11,15
10310,3,Onondaga,Syracuse (City),EXIT 18 ON RAMP OF I81,81I 81I33032037,JACKSON STREET,NYSDOT,1966,11,15
10359,3,Onondaga,Syracuse (City),EXIT 18 OFF RAMP OF I81,81I  81I33032037,JACKSON STREET,NYSDOT,1966,11,15
3566,8,Columbia,Germantown (Town),1.2 MI S OF LINLITHGO,DALES BRIDGE RD,ROELIFF JANSEN KL,County,1963,11,15
13181,1,Saratoga,Waterford (Town),FULTON ST & OLD CHAMP C,FULTON STREET,OLD CHAMPLAIN CANAL,NYSDOT,2006,11,15
14693,10,Suffolk,Brookhaven (Town),4.4 MI E RTS 112+495,495I495I07041284,CARMANS RIVER,NYSDOT,1970,11,15
14846,10,Suffolk,Islip (Town),1.6 MI W JCT RTS 27+111,BRENTWOOD ROAD,27  27 07051108,NYSDOT,1970,11,15
14694,10,Suffolk,Brookhaven (Town),4.4 MI E RTS 112+495,495I495I07041284,CARMANS RIVER,NYSDOT,1970,11,15
11360,3,Oswego,Pulaski (Village),0.7 MI N JCT  I-81 NB +13,81I 81I34041231,SPRING BROOK,NYSDOT,1961,11,15
11361,3,Oswego,Pulaski (Village),0.7 MI N JCT  I-81 SB +13,81I 81I34041231,SPRING BROOK,NYSDOT,1961,11,15
5274,5,Erie,Lancaster (Town),0.2 MI N JCT RTES 78 & 33,78  78 53021234,S RAILROAD DITCH,NYSDOT,1992,11,15
5273,5,Erie,Lancaster (Town),0.3 MI N JCT RTES 78 & 33,78  78 53021234,N RAILROAD DITCH,NYSDOT,1992,11,15
4980,5,Erie,Cheektowaga (Town),1.5 MI.S JCT.I90 & RT.130,90IX,NORFOLK SOUTHERN,NYS Thruway Authority,1951,11,15
16808,8,Westchester,Mamaroneck (Town),JCT RTS 125+I95,125 125 87011013,95IX,NYSDOT,1957,11,15
15780,8,Ulster,Denning (Town),1.8 MILES NE OF BULL RUN,PEEKAMOOSE ROAD,BUTTERMILK FALLS BROOK,County,1929,11,15
14480,6,Steuben,Prattsburg (Town),5.2 MI SW OF PRATTSBURG,COUNTY ROAD 7,TEN MILE CREEK,County,1976,11,15
14803,10,Suffolk,Islip (Town),AT INTERS.RTS 27 & 454,454 454 07011135,27  27 07051206,NYSDOT,1989,11,15
3472,8,Columbia,Chatham (Town),IN OLD CHATHAM,90IX WB,ALBANY TURNPIKE,NYS Thruway Authority,2002,11,15
14773,10,Suffolk,Huntington (Town),1.2 MI E JCT RTS 231+495,CARLLS STRGT PATH,495I495I07031069 EB,NYSDOT,2015,11,15
14011,6,Steuben,Avoca (Town),.7 MILE NW OF AVOCA,390I390I64011038,COUNTY ROAD 7,NYSDOT,1974,11,15
3470,8,Columbia,Chatham (Town),90IX EB OVER ALBANY TRNPK,90IX EB,ALBANY TURNPIKE,NYS Thruway Authority,2002,11,15
13415,9,Schoharie,Fulton (Town),2 MI EAST OF BREAKABEEN,COUNTY ROAD 53,KEYSER KILL CREEK,County,2005,11,15
9791,2,Oneida,Utica (City),2.3 MI S JCT SH 5 & SH 5S,5   5 26104007,NY SUSQUEHNNA & WESTERN,NYSDOT,1960,11,16
17348,4,Wyoming,Arcade (Village),1.6MI W JCT RTS 39 + 98,39  39 46011005,STATION DRIVE,NYSDOT,1976,11,16
6584,2,Herkimer,Frankfort (Town),4.8 MI SW JCT RT 5S & 171,171 171 23011000,MOYER CREEK,NYSDOT,1974,11,16
5449,5,Erie,Tonawanda (Town),JCT RT 384 + I-290,290I 290I53011021,384  384 53012025,NYSDOT,2016,11,16
4845,5,Erie,Buffalo (City),1.2 MI SSE PEACE BRIDGE,190IX,Busti Ave. Access,NYS Thruway Authority,1957,11,16
9020,11,New York,New York (City),5.1 MI NE JCT FDR DR&SH25,907P907PX4M11016,NYCTA IRT SUBWAY,NYSDOT,1960,11,16
6307,1,Greene,Catskill (Village),VILLAGE OF CATSKILL,SUMMIT AVENUE,CSX TRANS/RVR LNE,County,1984,11,16
9794,2,Oneida,Utica (City),1.5 MI S JCT SH 5 & SH 5S,5   5 26104013,NY SUSQUEHNNA & W,NYSDOT,1960,11,17
10926,8,Orange,Tuxedo (Town),2.5 MI SW JCT US 6 & I87,ARDEN RD,87IX,NYS Thruway Authority,1953,11,17
10928,8,Orange,Tuxedo (Town),3.2 MI SW JCT US 6 & I87,ARDEN VALLEY RD,87IX,NYS Thruway Authority,1953,11,17
846,11,Bronx,New York (City),.7 MI NE I95 &HTCHSN R PK,908A908AX1M11030,BARTOW AVENUE,City,1935,11,17
1018,11,Bronx,New York (City),AT WESTCHESTER HEIGHTS,UNION PORT ROAD,AMTRAK/CSXT/P&W,City,1906,11,17
207,1,Albany,Colonie (Town),0.9 MI.N OF LATHAM ON RT9,9   9 11082055,7   7 11081145,NYSDOT,1984,11,17
13082,1,Saratoga,Halfmoon (Town),I87-0.7 MI N OF MOHAWK RV,RIVER VIEW ROAD,87I 87I15091007,NYSDOT,1958,11,17
13205,1,Saratoga,,1.3 MI W JCT RTS 9 & 9N,9N  9N15012005,D&H RR (MP 37.27),NYSDOT,1959,11,18
13210,1,Saratoga,,JCT SH 50 & D&H RAILWAY,50  50 15021109,DELAWARE & HUDSON,NYSDOT,1959,11,18
9861,2,Oneida,Verona (Town),0.2 MI E JCT RTS 31 & 316,31  31 26111001,ONEIDA CREEK,NYSDOT,2013,11,18
15501,9,Tioga,Richford (Town),0.8 MI SE OF RICHFORD,38  38 65011188,E BR OWEGO CREEK,NYSDOT,2017,11,18
15220,9,Sullivan,Neversink (Town),2.5 MI N OF CURRY,HUNTER ROAD,NEVERSINK RIVER,County,2019,11,18
5513,5,Erie,West Seneca (Town),1.7 MI N JCT I90 <RTE 219,90IX,SMOKES CREEK,NYS Thruway Authority,1956,11,18
11340,3,Oswego,Palermo (Town),3.8 MI SW OF MEXICO,VERMILLION ROAD,CATFISH CREEK,County,2013,11,18
1961,5,Cattaraugus,Red House (Town),2.6 MI E JCT 17 < ASP 2,ALLEGANY ST PK 2A,RED HOUSE BROOK,Alleghany State Park Authority,1935,11,18
520,6,Allegany,Centerville (Town),4.0 MI NE OF CENTERVILLE,COUNTY ROAD 36,COLD CREEK,County,1956,11,18
4807,5,Erie,Brant (Town),0.7 MI W JCT RTS 249 & 62,249 249 53011076,BIG SISTER CREEK,NYSDOT,1999,11,18
16440,1,Washington,White Creek (Town),.5 MI W JCT SH 67 & SH 22,67  67 18051004,BATTENKILL R R,NYSDOT,2019,11,18
1968,5,Cattaraugus,Red House (Town),7.4 MI SE R H&E INTERCHG,FRANCE BROOK ROAD,FRANCE BROOK,Alleghany State Park Authority,1992,11,18
10518,4,Ontario,Manchester (Town),EXIT 43 90I,EXIT 43 RAMP,90IX,NYS Thruway Authority,2018,11,18
2727,6,Chemung,Big Flats (Town),4.3 MI NE JCT RTE 17 + CL,86I  17 6205 1044,SING SING CREEK,NYSDOT,1956,11,18
7878,4,Monroe,Brighton (Town),0.1 MI.SE JCT.I-390 & 15,EW CONNECTION,390I390I43031146,NYSDOT,1981,11,18
11254,3,Oswego,Hannibal (Village),.1 MI NE JCT SH3 & OSW ST,OSWEGO STREET,NINE MILE CREEK,County,1995,11,18
9391,5,Niagara,Porter (Town),2.7 MI E JCT RTS 18 + 18F,18  18 54011105,SIX MILE CREEK,NYSDOT,1989,11,18
14827,10,Suffolk,Islip (Town),1.5 MI E JCT RTS 231+27,908J908J07011074,MUNCEY ROAD,NYSDOT,1952,11,18
8285,4,Monroe,Rochester (City),3.5MI E Jct Rts 104+386,104  104 43032012,940K 940K43011036,NYSDOT,2003,11,18
1970,5,Cattaraugus,Red House (Town),5.0 MI SE JCT 280 < ASP 3,KAISER ROAD,QUAKER RUN,Alleghany State Park Authority,1991,11,18
2731,6,Chemung,Big Flats (Town),4.3 MI NE JCT RTE 17 + CL,86I 17 6205 1044,SING SING CREEK,NYSDOT,1956,11,18
5581,1,Essex,Elizabethtown (Town),4 MI S OF ELIZABETHTOWN,SIMONDS HILL ROAD,BOUQUET RIVER,County,1984,11,18
15180,9,Sullivan,Mamakating (Town),0.4 SE OF HAVEN,HAVEN ROAD,BASHA KILL,County,2019,11,18
6182,4,Genesee,Le Roy (Town),1.8 MI W JCT RTE 19&I90,W BERGEN RD,90IX,NYS Thruway Authority,2015,11,18
11235,3,Oswego,Granby (Town),3 MI WEST OF PHOENIX,COUNTY LINE ROAD,HINMANSVILLE CRK,County,2009,11,18
5766,1,Essex,Westport (Town),4 MILES NORTH OF WESTPORT,MERRIAM-FORGE ROAD,BOUQUET RIVER,County,1932,11,18
4949,5,Erie,Buffalo (City),NW QUAD OF SOUTH PARK,SOUTH PARK LOOP,SOUTH PARK LAKE,City,1920,11,18
2832,6,Chemung,Elmira (Town),4.0 MI SE OF ELMIRA,GREATSINGER ROAD,BALDWIN CREEK,County,2009,11,18
13830,7,St Lawrence,Madrid (Town),5 MI W OF MADRID SPRING,"CR 30, LISBON-MAD",BRANDY BROOK,County,1937,11,18
13829,7,St Lawrence,Madrid (Town),0.5 MI NW OF BUCKS BRIDGE,BUCK ROAD,LINE CREEK,Town,1917,11,18
9308,5,Niagara,Newfane (Town),1.8 MI S JCT SH18 & SH78,WILSON-BURT ROAD,EIGHTEEN MILE CRK,County,1939,11,18
1963,5,Cattaraugus,Red House (Town),4.8 MI SW OF SALAMANCA,BAY STATE ROAD,BAY STATE BROOK,County,1993,11,18
1323,9,Broome,Maine (Town),0.3 MI N JCT RTS 26 + 38B,26  26 91011135,CROCKER CREEK,NYSDOT,1974,11,18
5053,5,Erie,Colden (Town),IN GLENWOOD,MILL STREET,BUFF & PITTS R.O.W. (abandoned),Railroad,1951,11,18
9470,5,Niagara,Wilson (Town),.9 MI SW JCT SH18 & SH425,18   18 54011170,TUSCARORA RIVER,NYSDOT,2003,11,18
11330,3,Oswego,Oswego (Town),8 M WEST OF OSWEGO CITY,CALIFORNIA ROAD,EIGHT MILE CREEK,County,1993,11,18
13535,6,Schuyler,Cayuta (Town),1.4 MI NW OF CAYUTA,COUNTY ROAD 14,HOOKER CREEK,County,1940,11,18
2153,3,Cayuga,,.5 MI SW OF STATE PRISON,NORTH DIVISION ST,OWASCO OUTLET,City,2019,11,18
765,11,Bronx,New York (City),JCT I87 & I95,87I 87IX1MR06E8,87I 87IX1M11035,NYSDOT,1962,11,18
1962,5,Cattaraugus,Red House (Town),3.3 MI SW OF SALAMANCA,BAY STATE ROAD,RED HOUSE BROOK,County,1967,11,18
13827,7,St Lawrence,Madrid (Town),IN MADRID,345 345 75011087,GRASSE RIVER,NYSDOT,1882,11,18
1964,5,Cattaraugus,Red House (Town),4.5 MI SW OF SALAMANCA,BAY STATE ROAD,BAY STATE BROOK,County,1999,11,18
2962,6,Chemung,,Town of Southport,328 328 62011010,Seeley Creek,NYSDOT,2017,11,18
9854,2,Oneida,Vernon (Town),2 MILES SE OF VERNON,HOUCK ROAD,SCONONDOA CREEK,County,1940,11,18
16794,8,Westchester,Hastings-On-Hudson (Village),IN HASTINGS ON HUDSON,WARBURTON AVENUE,CROPSEY LANE,County,1890,11,18
2956,6,Chemung,Veteran (Town),1 mi E from the Rt 14 int,SEAFUSE ROAD,SLEEPER CREEK,Town,2013,11,18
1451,9,Broome,Vestal (Town),.5 MI W VESTAL CENTER,JUNEBERRY ROAD,BIG CHOCONUT CR,County,2019,11,18
9600,2,Oneida,Kirkland (Town),2 MI NE HAMILTON COLLEGE,KIRKLAND AVE,CEMETERY BROOK,County,1991,11,19
12482,1,Rensselaer,Schaghticoke (Town),1.OMI.SW.OF SCHAGHTICOKE,67  67 14041247,BOSTON & MAINE,NYSDOT,1970,11,19
11788,8,Putnam,Southeast (Town),0.4 MI E I84 EXIT 19,84I 84I84031073,MNRR  HA  LINE,NYSDOT,1968,11,19
11130,4,Orleans,Gaines (Town),0.8 MI N EAGLE HARBOR,EGL HBR WATERPORT,OTTER CREEK,County,2010,11,19
6091,4,Genesee,Alexander (Town),1.7 MI SOUTH OF ALEXANDER,COUNTY ROAD 1,TONAWANDA CREEK,County,2018,11,19
5517,5,Erie,West Seneca (Town),.8 MI SE JCT I90&RIDGE RD,FISHER ROAD,SMOKES CREEK,County,1998,11,19
11210,4,Orleans,Yates (Town),1.8 MI SW OF LYNDONVILLE,MARSHALL ROAD,JOHNSON CREEK,County,2018,11,19
3364,7,Clinton,Plattsburgh (City),IN PLATTSBURGH,CUMBERLAND AVENUE,DELAWARE & HUDSON,City,1979,11,19
5515,5,Erie,West Seneca (Town),.9 MI SW JCT SH78 & SH354,BORDEN ROAD,BUFFALO CREEK,County,2002,11,19
8573,2,Montgomery,Minden (Town),2.1 MI W JCT RTS 5S & 80,80  80 25061059,OTSQUAGO CREEK,NYSDOT,2006,11,19
705,6,Allegany,Wellsville (Village),IN WELLSVILLE,SOUTH BROAD ST,DYKE CREEK,Town,1973,11,19
2179,5,Chautauqua,Busti (Town),1.8 MILES SW OF BUSTI,SANBURY ROAD,TRB STILLWATER CK,County,2016,11,19
11120,4,Orleans,Carlton (Town),1.9 MI SE POINT BREEZE,SAWYER ROAD,MARSH CREEK,County,2002,11,19
4915,5,Erie,Buffalo (City),1.4 MI E JCT RT 198 +I-90,ELMWOOD AVENUE,198 198 53011014,NYSDOT,2016,11,19
11158,4,Orleans,Medina (Village),AT MEDINA,E OAK ORCHARD ST,OAK ORCHARD CREEK,County,1920,11,19
11196,4,Orleans,Ridgeway (Town),2.2 MI SW OAK ORCHARD,PORTAGE ROAD,FISH CREEK,County,2018,11,19
11188,4,Orleans,Ridgeway (Town),1.8 MI SE RIDGEWAY,EAST SCOTT ROAD,FISH CREEK,County,2016,11,19
11187,4,Orleans,Ridgeway (Town),2.6 MI S OF OAK ORCHARD,CULVERT ROAD,FISH CREEK,County,2018,11,19
6573,2,Herkimer,Fairfield (Town),16MI S  JCT RTS 29+169,169 169 23012067,STONY CREEK,NYSDOT,2018,11,19
365,6,Allegany,Alma (Town),0.3 MI SW OF ALMA,PUMP STATION ROAD,HONEOYE CREEK,Town,1960,11,19
531,6,Allegany,Clarksville (Town),0.5 MI.S OF W CLARKSVILLE,HOYETT ROAD,DODGE CREEK,Town,1990,11,19
2964,6,Chemung,,.4 mi NW JCT I86/Rte 352,EAST AVENUE,86I 14 62013004,NYSDOT,2018,11,19
304,1,Albany,Rensselaerville (Town),2.0 MI N JCT RTS 81 & 145,145 145 11021026,TRIB.CATSKILL CK.,NYSDOT,1931,11,19
2610,5,Chautauqua,Sheridan (Town),1.8 MI SW OF FORESTVILLE,CREEK ROAD,WALNUT CREEK,County,2016,11,19
3800,3,Cortland,Scott (Town),1.6 MI NW OF SCOTT,GROUT BROOK ROAD,GROUT BROOK,County,1999,11,19
12381,1,Rensselaer,Hoosick Falls (Village),MECHANIC ST HOOSICK FALLS,MECHANIC STREET,SPRG TERM (B&MRR),Railroad,2000,11,19
178,1,Albany,Coeymans (Town),2.5 MILES NORTH OF RAVENA,87IX,CSX RR/CAN PAC RR,NYS Thruway Authority,1954,11,19
652,6,Allegany,Rushford (Town),2.4 MI NORTH OF RUSHFORD,E CENTERVILLE RD,TRIB CANEADEA CRK,Town,1992,11,19
14311,6,Steuben,Greenwood (Town),0.9 MI N OF GREENWOOD,248 248 64021111,WOODWARD CREEK,NYSDOT,1961,11,19
5253,5,Erie,Holland (Town),1.4 MILES SE OF HOLLAND,SO.PROTECTION RD,NORFOLK SO/ B&P R,County,1990,11,19
649,6,Allegany,Rushford (Town),0.5 MI SW OF RUSHFORD,COUNTY ROAD 7B,CANEADEA CREEK,County,1992,11,19
3920,9,Delaware,Colchester (Town),2.5 MI N OF ROCKLAND,CR 7 NYS 206,BEAVER KILL,County,1955,11,19
3911,9,Delaware,Colchester (Town),AT HORTON,COUNTY ROAD 17,HORTON BROOK,County,2000,11,19
17336,8,Westchester,Yorktown (Town),0.3 MI S OF JCT US6 & TSP,Taconic State Parkway,SHRUB OAK CREEK,NYSDOT,2005,11,19
235,1,Albany,Green Island (Village),RTE.787I AND HUDSON RIVER,787I  7 11081179,HUDSON AVENUE,NYSDOT,1981,11,19
14648,10,Suffolk,Babylon (Town),.1 MI N JCT SH 109 & SSP,NEW HIGHWAY,908M908M07021016,NYSDOT,1941,11,19
14649,10,Suffolk,Babylon (Town),.1 MI N JCT SH 109 & SSP,NEW HIGHWAY,SOUTHERN STATE PARKWAY WB,NYSDOT,1959,11,19
9551,2,Oneida,Camden (Village),1.5 MI NW FOREST PARK CEM,MILL STREET,FISH CREEK,Town,1960,11,19
3871,9,Delaware,Andes (Town),0.1 MI SO INT BWS ROAD #1,TREMPERKILL ROAD,TREMPER KILL,County,1996,11,19
6088,4,Genesee,Alexander (Town),.7 MI NW JCT SH98 & SH238,238 238 41021004,TANNERY BROOK,NYSDOT,2002,11,19
9578,2,Oneida,Floyd (Town),2.25 MI W OF FLOYD,RICKMEYER ROAD,SIX MILE CREEK,County,2002,11,19
8544,2,Montgomery,Fort Plain (Village),.3 MI SE JCT SH 5 & SH 80,80  80 25061074,ERIE BARGE CANAL,NYSDOT,1932,11,19
52,1,Albany,Albany (City),JCT I90 & I787,90I EB TO 787I N,787I787I11011038,NYSDOT,1968,11,19
5422,5,Erie,Sardinia (Town),3.5 MILES SE OF HOLLAND,SO.PROTECTION RD,NORFOLK SO/ B&P R,County,1991,11,19
7845,4,Monroe,Brighton (Town),ROCHESTER OUTER LOOP N.B.,390I390I43031138,ERIE CANAL,NYSDOT,1978,11,19
3996,9,Delaware,Deposit (Town),AT HALE EDDY,RIVER ROAD,W BR DELAWARE RVR,County,2000,11,19
302,1,Albany,Rensselaerville (Town),0.6 MI N JCT RTS 81 & 145,145 145 11021012,CATSKILL CREEK,NYSDOT,1998,11,19
16485,4,Wayne,Galen (Town),1.1 MI W JCT RTS 31 + 414,31  31 37061155,MELVIN BROOK,NYSDOT,2012,11,19
9249,5,Niagara,Lewiston (Town),JCT RT 104 + I-190,190IX,104 104 54012015,Niagara Falls Bridge Commission,1962,11,19
12575,1,Rensselaer,Troy (City),CITY OF TROY,787I787I14021000,4    4 14012034,NYSDOT,1981,11,19
1522,9,Broome,,JCT I81 & SH 7,81I81I91012017,BROAD AVE,NYSDOT,2018,11,19
