,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
15606,3,Tompkins,Dryden (Town),1.5 MILES NE OF FREEVILLE,RED MILL ROAD,FALL CREEK,County,2017,10,24
10140,3,Onondaga,Geddes (Town),J.GLENN BLVD EB+ONON LAKE,CR-81 JOHN GLENN,ONON LAKE OUTLET,County,1969,10,24
14333,6,Steuben,Hartsville (Town),5.1 MI SW OF CANISTED,COUNTY ROAD 28,PURDY CREEK,County,1986,10,24
2476,5,Chautauqua,Mina (Town),.2 MILE N EXIT 4 OF I86,426 426 52011116,W BR FRENCH CREEK,NYSDOT,1947,10,24
2491,5,Chautauqua,North Harmony (Town),JCT.OF RTES 394 & 17,394   17J52012094,86I  17 52111189,NYSDOT,1982,10,24
7386,7,Lewis,Harrisville (Village),.7 MILE S OF HARRISVILLE,SOUTH CREEK ROAD,SOUTH CREEK,County,1930,10,24
14329,6,Steuben,Hartsville (Town),4.9 MI SW OF CANISTEO,CO RD 28,WEBB HOLLOW CREEK,County,1973,10,24
7461,7,Lewis,New Bremen (Town),1.3 MI NE OF CASTORLAND,COUNTY ROAD 33,BEAVER RIVER,County,2015,10,24
14667,10,Suffolk,Brookhaven (Town),1 MI W OF EXIT 59 OF SH27,27  27 07051329,BARNES ROAD,NYSDOT,1963,10,24
3574,8,Columbia,Ghent (Town),1 MILE SW OF GHENT,COUNTY ROAD 9,TRIBUTARY TO NORTH CREEK,County,1941,10,24
14484,6,Steuben,Prattsburg (Town),3.2 MI. S OF INGLESIDE,COUNTY ROAD 9,TWELVE MILE CREEK,County,2003,10,24
4568,8,Dutchess,Red Hook (Town),3.8 MI N JCT RTS 9+199,9    9 82053247,WHITE CLAY KILL,NYSDOT,1928,10,24
4569,8,Dutchess,Red Hook (Town),1.8 MI NE OF BARRYTOWN,ASPINWALL ROAD,SAW KILL,Town,1930,10,24
14668,10,Suffolk,Brookhaven (Town),1 MI W EXIT 59 OF S.H.27,27  27 07051329,BARNES ROAD,NYSDOT,1963,10,24
4478,8,Dutchess,Milan (Town),2.5 mi SE of Rock City,Salisbury Turnpike,Warner Creek,Town,2011,10,24
6399,1,Greene,Jewett (Town),HAMLET OF EAST JEWETT,COUNTY ROAD 78,EAST KILL,County,1978,10,24
6463,1,Greene,Windham (Town),1.6MI NE HMLT MAPLECREST,PECK ROAD,BATAVIA KILL,County,1991,10,24
5639,1,Essex,Lewis (Town),RT I87 2.8 MI N EXIT 31,87I 87I12111392,"CR 10, LEWIS-WADHAMS RD",NYSDOT,1965,10,24
15652,3,Tompkins,Groton (Town),.6 MI NNW JCT RT 38 & 222,WALPOLE ROAD,OWASCO INLET,County,1995,10,24
8246,4,Monroe,Perinton (Town),1.6 MI S JCT I490 & SH 31,RAMP A,490I490I43023074,NYSDOT,2013,10,24
13332,1,Schenectady,Schenectady (City),CITY OF SCHENECTADY,COUNTY ROAD 65,CSX TRANS/ AMTRAK,Railroad,1960,10,24
7036,7,Jefferson,Rutland (Town),1 MI NE OF BLACK RIVER,971VX,BLACK RIVER,NYSDOT,1942,10,24
636,6,Allegany,New Hudson (Town),4.4 MI NE OF RAWSON,RUSH CREEK RD,RUSH CREEK,Town,1966,10,24
2494,5,Chautauqua,North Harmony (Town),AT ASHVILLE,474  74 52011231,GOOSE CREEK TRIB.,NYSDOT,1986,10,24
13334,1,Schenectady,Schenectady (City),CITY OF SCHENECTADY,CRANE STREET,CSX TRANS/ AMTRAK,Railroad,1976,10,24
14364,6,Steuben,Hornell (City),IN HORNELL RTE 36,36  36 64012013,LODER STREET,NYSDOT,1968,10,24
4587,8,Dutchess,Rhinebeck (Town),1.2 MI SW OF RHINEBECK,MILL ROAD,LANDSMAN KILL,County,1932,10,24
14458,6,Steuben,Lindley (Town),AT PRESHO,COUNTY ROAD 5,99I 15 6401 1064,NYSDOT,1969,10,24
5544,1,Essex,Chesterfield (Town),EXIT 33 OF I87,ACCESS-US 9/SH 22,87I 87I12111539,NYSDOT,1965,10,24
13726,7,St Lawrence,Colton (Town),IN COLTON,MAIN STREET,RAQUETTE RIVER,County,1995,10,24
6452,1,Greene,Windham (Town),3.3 MI NE HMLT MAPLECREST,BIG HOLLOW ROAD,BATAVIA KILL,County,1988,10,24
5640,1,Essex,Lewis (Town),RT I87 2.8 MI N EXIT 31,87I 87I12111394,"CR 10, LEWIS-WADHAMS RD",NYSDOT,1965,10,24
519,6,Allegany,Centerville (Town),0.6 MI E OF CENTERVILLE,COUNTY ROAD 3,TRIB SIXTOWN CRK,County,2009,10,24
12449,1,Rensselaer,Rensselaer (City),RT 9 SB OFF DUNN BR,9 X,COUNTY ROAD 43 Du,NYSDOT,1969,10,24
13727,7,St Lawrence,Colton (Town),IN COLTON,MAIN STREET,RAQUETTE RIVER,County,1995,10,24
85,1,Albany,Albany (City),JCT I787 & MONTGOMERY ST,I787SB TO CLINTON,WATER ST,NYSDOT,1970,10,25
7798,2,Madison,Stockbridge (Town),1.5 MI NE MUNNSVILLE,CR35 VALLEY MILLS RD,ONEIDA CREEK,County,2017,10,25
783,11,Bronx,New York (City),JCT I87 & I95,95I 95IX1MR01G1,87IX,NYSDOT,1962,10,25
8602,2,Montgomery,Mohawk (Town),1 MILE W OF TRIBES HILL,OLD TRAIL ROAD,DANESCARA CREEK,County,2005,10,25
6654,2,Herkimer,Little Falls (City),.3 MI S JCT NY 5 & NY 167,167 167 23022008,BARGE CANAL,NYSDOT,2004,10,25
12919,8,Rockland,Ramapo (Town),JCT RTE 45+PIP,45 850 85011075,987C 987C85011132,Palisades Interstate Park Commission,1955,10,25
15474,9,Tioga,Owego (Town),4.0 MI E OF OWEGO,DAY HOLLOW ROAD,LITTLE NANTICOKE CREEK,County,2004,10,25
2254,5,Chautauqua,Clymer (Town),1.3 MI E OF CLYMER CENTER,COUNTY ROAD 10,BR OF BROWNELL BR,County,2008,10,25
8771,10,Nassau,Hempstead (Town),4 MI W JCT SSP + WSP,NASSAU ROAD,908M908M03011076,NYSDOT,1956,10,25
2229,5,Chautauqua,Chautauqua (Town),1.2 MI NW OF CHAUTAUQUA,MOORE ROAD,TRB CHAUTAUQUA LK,County,2012,10,25
1810,5,Cattaraugus,Leon (Town),2 MILES NW OF CONEWANGO,FLATIRON ROAD,MUD CREEK,County,1980,10,25
12975,8,Rockland,Stony Point (Town),EXIT 15 OF PIP,COUNTY ROAD 106,987C 987C85011176,NYSDOT,1951,10,25
3968,9,Delaware,Delhi (Town),4.8 MI E OF DELANCEY,CHARLIE WOOD ROAD,BAGLEY BROOK,County,1975,10,25
16712,8,Westchester,Greenburgh (Town),1.4 MI E JCT I287 & SH 9A,287IX,MANHATTAN AVENUE,NYSDOT,2004,10,25
8772,10,Nassau,Hempstead (Town),4 MI W JCT SSP + WSP,NASSAU ROAD,908M908M03011076,NYSDOT,1930,10,25
3507,8,Columbia,Claverack (Town),"3.3 MI N JCT RTS 9,9H& 23",9H  9H81011034,CLAVERACK CREEK,NYSDOT,1996,10,25
13495,9,Schoharie,Sharon (Town),0.3 MI E JCT RTS 20 + 145,20  20 95181075,FLAT CREEK,NYSDOT,1941,10,25
14253,6,Steuben,Dansville (Town),5.8 mi SE Vil.of Dansvill,KURTZ HOLLOW ROAD,KURTZ HOLLOW CREE,Town,2014,10,25
10055,3,Onondaga,De Witt (Town),JCT OF I481 NB & SH 5,481I481I33012045,5   5 33083022,NYSDOT,1963,10,25
585,6,Allegany,Genesee (Town),3.0 MI NORTH OF CERES,DEER CREEK ROAD,DEER CREEK,Town,1980,10,25
12256,11,Queens,New York (City),Flushing River,Ramp to Linden Pl,College Pt. Blvd.,NYSDOT,2007,10,25
2478,5,Chautauqua,Mina (Town),.7 MI SW OF SHELDON CRNRS,COUNTY ROAD 13,TB TWENTYMILE CRK,County,2010,10,25
11223,3,Oswego,Constantia (Town),4.3 MI NW OF CONSTANTIA,CR23A UNION STLMT,SCRIBA CREEK,County,1900,10,25
13101,1,Saratoga,Malta (Town),1.7 MI N JCT I87 & SH 67,EAST HIGH STREET,87I 87I15091145,NYSDOT,2018,10,25
15366,9,Tioga,Barton (Town),3.1 MI S OF LOCKWOOD,CAMPTOWN ROAD,CAYUTA CREEK,County,2008,10,25
10054,3,Onondaga,De Witt (Town),JCT OF I481 SB & SH 5,481I481I33012045,5   5 33083022,NYSDOT,1971,10,25
4088,9,Delaware,Hancock (Town),LORDVILLE RD & DELAWARE R,LORDVILLE ROAD,DELAWARE RIVER,NYSDOT,1992,10,25
8701,10,Nassau,Hempstead (Town),.6 MI E NYC LINE & SSP,908M908M03011006,CENTRAL AVENUE,NYSDOT,1956,10,25
10504,4,Ontario,Hopewell (Town),0.7MI E JCT RTS 5+20 +364,5   5 44053008,Falls Creek,NYSDOT,1955,10,25
8700,10,Nassau,Hempstead (Town),.6 MI E NYC LINE & SSP,908M908M03011006,CENTRAL AVENUE,NYSDOT,1934,10,25
11748,8,Putnam,Patterson (Town),1.7 MI E I84 INT 18,84I 84I84031049,BULLET HOLE ROAD,NYSDOT,1968,10,25
11749,8,Putnam,Patterson (Town),1.7 MI E I84 INT 18,84I 84I84031049,BULLET HOLE ROAD,NYSDOT,1968,10,25
14643,10,Suffolk,Babylon (Town),.2 MI E JCT SH 110 & SSP,GREAT NECK ROAD,908M908M07021003,NYSDOT,1959,10,25
14642,10,Suffolk,Babylon (Town),.2 MI E JCT SH 110 & SSP,GREAT NECK ROAD,908M908M07021003,NYSDOT,1959,10,25
9268,5,Niagara,Lockport (City),AT JCT RTS 78 + 31,MAIN STREET,ERIE CANAL,NYSDOT,1912,10,25
13685,7,St Lawrence,Brasher (Town),LOCATED IN BRASHER IRON W,SMITH ROAD,DEER RIVER,County,2008,10,25
16276,1,Warren,Thurman (Town),JCT RTE 418 & HUDSON R,418 418 17011003,HUDSON RIVER,NYSDOT,1941,10,25
9581,2,Oneida,Forestport (Town),1.6 MI NE JCT SH12 & SH28,28  28 26071165,FORESTPORT RESRVR,NYSDOT,1938,10,25
7871,4,Monroe,Brighton (Town),S EDGE CITY OF ROCHESTER,CRITTENDEN ROAD,RED CREEK,County,2000,10,25
7872,4,Monroe,Brighton (Town),.4 MI W OF CSX TRANSPORT,CRITTENDEN ROAD,Red Creek Trib.,County,1998,10,25
4110,9,Delaware,Hancock (Village),HANCOCK NY- STARLIGHT PA,HANCOCK-STARLIGHT,W BR DELAWARE RIV,NYSDOT,1937,10,25
14407,6,Steuben,Hornellsville (Town),2.7 MILES EAST OF HORNELL,CUNNINGHAM CRK RD,CUNNINGHAM CREEK,Town,2014,10,25
13843,7,St Lawrence,Massena (Village),.9 MI W JCT SH 37B & SH37,37B 37B75011027,GRASSE RIVER,NYSDOT,2018,10,25
592,6,Allegany,Granger (Town),1.1 MI SW OF SHORT TRACT,HOLLIDAY ROAD,TRIB RUSH CREEK,Town,1975,10,25
2340,5,Chautauqua,Ellington (Town),1.1 MI N JCT RTS 62 & 394,62  62 52011163,INDIAN BROOK,NYSDOT,1998,10,25
13510,9,Schoharie,Wright (Town),1.5 MI SE OF GALLUPVILLE,SHOLTES ROAD,FOX CREEK,County,1965,10,25
10284,3,Onondaga,Skaneateles (Town),1 MI W JCT SH 38A & SH359,38A 38A33021016,DUTCH HOLLOW BRK,NYSDOT,1992,10,25
9359,5,Niagara,Niagara Falls (City),GOAT ISLAND-NIAGARA FALLS,AMERICAN FALLS BR,GOAT ISLAND DRIVE,Niagara Frontier State Park Commission,1958,10,25
2339,5,Chautauqua,Ellington (Town),1.0 MI N JCT RTS 62 & 394,62  62 52011162,INDIAN BROOK,NYSDOT,1998,10,25
13511,9,Schoharie,Wright (Town),2.0 MI SE GALLOPVILLE,ZIMMER ROAD,FOX CREEK,County,1998,10,25
15398,9,Tioga,Candor (Town),1.0 MI NORTH OF CANDOR,HONEYPOT ROAD,COLE BROOK,County,1985,10,25
10282,3,Onondaga,Salina (Town),1.3 MI W EXIT 35 OF I90,SALINA-DEWITT RD,LEY CREEK,County,1951,10,25
12795,8,Rockland,Clarkstown (Town),0.5 M SE INT I87-G S PKWY,BLUE HERON ROAD,PASCACK BROOK,Town,1998,10,25
6941,7,Jefferson,Le Ray (Town),.4 MI E JCT SH 3 & SH 342,3   3 73023035,POWER CANAL,NYSDOT,1948,10,25
4582,8,Dutchess,Rhinebeck (Town),0.2 MI E JCT RTS 308+9G,308 308 82011019,LANDSMAN KILL,NYSDOT,1933,10,25
17508,6,Yates,Middlesex (Town),IN MIDDLESEX,WILLIAM STREET,WEST RIVER,County,1973,10,25
14412,6,Steuben,Hornellsville (Town),.1 MI E JCT SR 21 & SR 36,SENECA ROAD,CARRINGTON CREEK,NYSDOT,1978,10,25
10266,3,Onondaga,Salina (Town),1MI NW THRUWAY EXIT 35,90IX,CSX RR,NYS Thruway Authority,2019,10,25
8901,10,Nassau,Oyster Bay (Town),1.2 MI E JCT NSP & I495,906B906B03021151,WASHINGTON AVENUE,NYSDOT,1997,10,25
10306,3,Onondaga,Syracuse (City),1.3 MI N JCT RTS I-81+173,81I 81I33032024,EAST BRIGHTON AVE,NYSDOT,1965,10,25
11058,8,Orange,Woodbury (Town),JCT S H 32 & I87,87IX,32 32 83011048,NYS Thruway Authority,1954,10,25
7630,4,Livingston,West Sparta (Town),3 MI SE JCT RTE 36 & 258,36  36 42021085,ROCK SPRING CREEK,NYSDOT,2011,10,25
2378,5,Chautauqua,French Creek (Town),1 MI N JCT RTS 426 & 474,426 426 52011032,BEAVER MEADOW BRK,NYSDOT,1999,10,25
8896,10,Nassau,Oyster Bay (Town),1.2 MI SE JCT NSP+RTE 495,495I495I03021151,WASHINGTON AVENUE,NYSDOT,1963,10,25
14485,6,Steuben,Prattsburg (Town),0.3 MI S OF INGLESIDE,COUNTY ROAD 9,TWELVE MILE CREEK,County,1991,10,25
1638,5,Cattaraugus,Delevan (Village),3.3 MI S JCT 16 + CATT CK,16  16 51013305,ELTON CREEK,NYSDOT,1964,10,25
8899,10,Nassau,Oyster Bay (Town),1.2 MI SE JCT NSP & I495,906A906A03021151,WASHINGTON AVENUE,NYSDOT,1997,10,25
9337,5,Niagara,Niagara Falls (City),INT EXIT 21 ON 190I,190IX NB RAMP,957A/R NIAGARA SCENIC PARKWAY,NYS Thruway Authority,1961,10,25
10386,3,Onondaga,Syracuse (City),JCT I81 & I481,I481 SB TO I81 SB,81I 81I33032013 SB,NYSDOT,1980,10,25
15803,8,Ulster,Esopus (Town),0.5 MI SE OF RIFTON,HARDENBURG ROAD,SWARTE KILL,Town,1999,10,25
8756,10,Nassau,Hempstead (Town),.3 MI N INT MSP & SSP,JERUSALEM AVENUE,EAST MEADOW BROOK,NYSDOT,1936,10,25
16547,4,Wayne,Sodus (Town),3.1 MI S JCT RTS 88 + 104,88  88 37021135,SALMON CREEK,NYSDOT,1927,10,25
2471,5,Chautauqua,Mina (Town),0.1 MI E JCT RTE 426+ STE,86I 17 52111011,W BR FRENCH CREEK,NYSDOT,1973,10,25
11287,3,Oswego,Mexico (Town),1.2 MI W JCT SH104B & SH3,104B104B34011049,LITT SALMON RIVER,NYSDOT,1927,10,25
16751,8,Westchester,Harrison (Village),JCT RTS 120+I287,120 120 87012012,287I287I87011081,NYSDOT,1960,10,26
13478,9,Schoharie,Schoharie (Town),5.3 M E JCT I88 & RTE 145,88I 88I95071174,SMITH ROAD,NYSDOT,1981,10,26
17001,8,Westchester,North Salem (Town),.5 MI N JCT SH 138 & I684,684I684I87011204,MUSCOOT RES OUTLE,NYSDOT,1972,10,26
2243,5,Chautauqua,Cherry Creek (Town),0.9 MI W OF CHERRY CREEK,CROSS ROAD,BR CHERRY CREEK,County,2008,10,26
10034,3,Onondaga,Clay (Town),3.5 MI WEST OF CICERO,HENRY CLAY BLVD,MUD CREEK,County,1972,10,26
10108,3,Onondaga,Elbridge (Town),1.5 MI NW MEMPHIS,LAIRD ROAD,90IX,NYS Thruway Authority,1954,10,26
17176,8,Westchester,White Plains (City),.5 MI W JCT I287 & HRP,CORP - PARK DRIVE,287IX,NYSDOT,1961,10,26
6643,2,Herkimer,Ilion (Village),07MI S  JCT RTS 5S+51,51  51 23031159,STEELE CREEK,NYSDOT,1899,10,26
13218,1,Saratoga,,2.75 MI N JCT US 9 & I87,CRESCENT AVENUE,87I 87I15091191,NYSDOT,2018,10,26
6062,2,Fulton,Stratford (Town),8 MI W JCT RTS 10 & 29A,29A 29A21021000,EAST CANADA CREEK,NYSDOT,1931,10,26
17200,8,Westchester,White Plains (City),1.6MI W JCT RTS I287+HRP,WM.L.BUTCHER BR.,287IX,NYSDOT,1961,10,26
10158,3,Onondaga,Lafayette (Town),JCT OF RTS 20 & I-81,20  20 33081188,81I 81I33031080,NYSDOT,1985,10,26
10694,8,Orange,Crawford (Town),1.3 MI SE THOMPSON RIDGE,COLLABAR ROAD,DWAAR KILL,County,2004,10,26
7693,2,Madison,Chittenango (Village),AT CHITTENANGO,MADISON ST,CHITTENANGO CK,County,2006,10,26
14644,10,Suffolk,Babylon (Town),.2 MI E JCT SH 110 & SSP,GREAT NECK ROAD,SSP CLOSED GAS ST,NYSDOT,1940,10,26
13479,9,Schoharie,Schoharie (Town),5.3 M E JCT I88 & RTE 145,88I 88I95071174,SMITH ROAD,NYSDOT,1981,10,26
12588,11,Richmond,New York (City),I278 OVER THE NARROWS,278I 278I06011088,278I278I06011088,MTA Bridges and Tunnels (aka TBTA),1961,10,26
7830,2,Madison,Sullivan (Town),3.0 MILE S.OF CHITTENANGO,OLMSTEAD ROAD,CHITTENANGO CREEK,County,2008,10,26
575,6,Allegany,Friendship (Town),IN FRIENDSHIP,COUNTY ROAD 31,VANCAMPEN CREEK,County,1970,10,26
7258,11,Kings,New York (City),OVER NEWTOWN CREEK,GRAND STREET,NEWTOWN CREEK,City,1901,10,26
5084,5,Erie,Concord (Town),IN WYANDALE,GENESEE ROAD,TRB 18 MILE CREEK,County,1987,10,26
11236,3,Oswego,Granby (Town),5.3 MI SW OF FULTON,JACKSONVILLE ROAD,OX CREEK,County,2012,10,26
16985,8,Westchester,North Castle (Town),JCT RTS 22+I684 INT 3,684I684I87011077,22  22 87034066,NYSDOT,1969,10,26
1986,5,Cattaraugus,Salamanca (Town),1.9 MI N JCT 17 + INT 19,951RX,86I 17 51121185,NYSDOT,1967,10,26
2204,5,Chautauqua,Charlotte (Town),1.1 MI SE OF CASSADAGA,BARNUM ROAD,PICKETT BROOK,County,2012,10,26
5095,5,Erie,Concord (Town),2.6 MI S OF MORTON CORS,ZOAR VALLEY ROAD,DERBY BROOK,County,1955,10,26
8910,10,Nassau,Oyster Bay (Town),.5 MI E JCT RTS 107+SSP,908M908M03011155,MASSAPEQUA CREEK,NYSDOT,1959,10,26
16776,8,Westchester,Harrison (Village),1.6 MI NE MAMARONECK RYE,HALSTEAD AVENUE,BEAVER SWAMP BRK,County,1928,10,26
5213,5,Erie,Hamburg (Town),0.3 MI NE JCT RTS 5 + 75,75  75 53011211,FOSTER BROOK,NYSDOT,2002,10,26
579,6,Allegany,Friendship (Town),IN TOWN OF FRIENDSHIP,SUNNYSIDE STREET,VAN CAMPEN CREEK,Town,1985,10,26
6720,2,Herkimer,Russia (Town),2.5 MI NW OF GRAVESVILLE,CR247 DOVER ROAD,WEST CANADA CREEK,County,1990,10,26
8925,10,Nassau,Oyster Bay (Town),1.8 MI E JCT I495 & SH 10,S OYSTER BAY ROAD,495I495I03021125,NYSDOT,1996,10,26
12597,11,Richmond,New York (City),I278 OVER VERRAZ. NARROWS,278I278I06011088,278I278I06011088,MTA Bridges and Tunnels (aka TBTA),1961,10,26
67,1,Albany,Albany (City),JCT I90 & US 9,ALBANY-SHAKER RD,US 9 AND RAMPS,NYSDOT,1969,10,26
8224,4,Monroe,Perinton (Town),2.9MI NW JCT RTS I490+96,31  31 43033062,490I490I43023058,NYSDOT,1954,10,26
216,1,Albany,Colonie (Town),JCT.87I&MOHK.R& BARGE CAN,87I 87I11082076,ISLAND VIEW ROAD,NYSDOT,1959,10,26
862,11,Bronx,New York (City),.6 MI N JCT I87 + I95,ACCESS TO HOUSING,87I 87IX1M11040,NYSDOT,1973,10,26
4887,5,Erie,Buffalo (City),JCT.RTS.198 & I-190,198 WB off Ramp,SCAJAQUADA CREEK,NYSDOT,1963,10,27
584,6,Allegany,Genesee (Town),.6 M. N of Little Genesee,CR 5,WINDFALL CREEK,County,2008,10,27
10543,4,Ontario,Phelps (Town),0.4 MI E OF EXIT 42 90I,90IX,NORFOLK SOUTHERN,NYS Thruway Authority,1953,10,27
12447,1,Rensselaer,Rensselaer (City),JCT US 9 & 20 / SH 9J,9   9 14071025,CSX TRANS/ AMTRAK,NYSDOT,1935,10,28
789,11,Bronx,New York (City),JCT I 87 + I 95,95I 95IX4M11012,87IX,NYSDOT,1962,10,28
12237,11,Queens,New York (City),I278 OVER HELLGATE,QUEENS TO MANHTTN,278I X,MTA Bridges and Tunnels (aka TBTA),1936,10,28
13216,1,Saratoga,,CITY OF SARATOGA SPRINGS,"CR43, GEYSER RD.",D&H RR (MP35.43),Railroad,1956,10,28
13200,1,Saratoga,Wilton (Town),1.5 MI NE I87 EXIT 15,JONES ROAD,DELAWARE & HUDSON,County,1956,10,28
15338,9,Sullivan,Tusten (Town),IN NARROWSBURG,RACE COURSE ROAD,MP121.71 NYS & W,Railroad,1948,10,28
8671,10,Nassau,Hempstead (Town),700 FT W JCT SH 24 & MSP,24  24 03031080,CULVERT,NYSDOT,1956,10,28
5701,1,Essex,North Hudson (Town),JCT I87 & BRANCH R,87I 87I12111132,BRANCH RIVER,NYSDOT,1965,10,28
7647,4,Livingston,York (Town),0.2MI N JCT RTS 36 + 63,36   36 42021252,BIDWELLS CREEK,NYSDOT,1948,10,28
5702,1,Essex,North Hudson (Town),JCT I87 & BRANCH R,87I 87I12111132,BRANCH RIVER,NYSDOT,1965,10,28
421,6,Allegany,Andover (Village),.1 MI N JCT SR417 & SR 21,21  21 61011000,DYKE CREEK,NYSDOT,2013,10,28
13931,7,St Lawrence,Rossie (Town),1.5 MI NE OF SPRAGUEVILLE,COUNTY ROAD 9,MATOON CREEK,County,1989,10,28
2114,3,Cayuga,Sennett (Town),.25 MILE NORTH OF AUBURN,MUTTON HILL ROAD,FINGER LAKES,Town,1930,10,28
3637,8,Columbia,New Lebanon (Town),AT NEW LEBANON CENTER,MILL ROAD,WYOMANOCK CREEK,County,1939,10,28
17227,8,Westchester,Yonkers (City),1.9 MI N JCT SMRP & CCP,987D987D87011036,SAW MILL RIVER,NYSDOT,1928,10,28
3636,8,Columbia,New Lebanon (Town),AT NEW LEBANON CENTER,MILL ROAD,WYOMANOCK CREEK,County,1950,10,28
4816,5,Erie,Brant (Town),JCT RT 438 + I-90,NY 438 4 MILE LEVEL RD,90IX,NYS Thruway Authority,2015,10,28
13765,7,St Lawrence,Fowler (Town),1.4 MI E OF HAILESBORO,EMERYVILLE ROAD,IS.BR.OSWEGATCHIE,County,2015,10,28
13797,7,St Lawrence,Heuvelton (Village),IN VILLAGE OF HEUVELTON,812 812 75021398,OSWEGATCHIE RIVER,NYSDOT,2010,10,28
8150,4,Monroe,Irondequoit (Town),JCT S H 590 & CO ROAD 241,590  47 43013026,940C940C43035007,NYSDOT,1957,10,28
4814,5,Erie,Brant (Town),2.1 MI. NE OF I-90 INT 58,MILESTRIP RD,90IX,NYS Thruway Authority,2015,10,28
8153,4,Monroe,Irondequoit (Town),Jct SH 590 & Co Rd 241,590 47 43013026,940C 940C43035007,NYSDOT,1957,10,28
17328,8,Westchester,Yorktown (Town),4.6 MI NE CROTON ON HUDS.,BET.SH 129&ARCADY,NEW CROTON RESV.,"NYC Dept of Water Supply, Gas and Electric",1904,10,28
7675,2,Madison,Canastota (Village),EXIT 34 OF I90,EXIT 34 RAMP,90IX,NYS Thruway Authority,1954,10,28
7116,11,Kings,New York (City),3.9 MI SW JCT I278 & I495,278I278I02021099,NORTH PORTLAND AV,NYSDOT,1960,10,28
11390,3,Oswego,Richland (Town),4.5 MI NW OF ALTMAR,RICHLAND-ORWELL ROAD,TROUT BROOK,County,1930,10,28
601,6,Allegany,Hume (Town),0.1 MI S JCT RTS 19 + 19A,19  19 61011402,COLD CREEK,NYSDOT,1957,10,28
14203,6,Steuben,Cohocton (Town),2.9 M E OF WAYLAND,COUNTY ROAD 37,COHOCTON RIVER,County,2001,10,28
14204,6,Steuben,Cohocton (Town),.8 MILE SW OF N COHOCTON,COUNTY ROAD 39A,COHOCTON RIVER,County,1964,10,28
13771,7,St Lawrence,Fowler (Town),1.1 MI SW OF HAILESBORO,JONES ROAD,MATOON CREEK,County,1971,10,28
12329,1,Rensselaer,Berlin (Town),2.7 MILES SOUTH OF BERLIN,SAND BANK ROAD,LITT HOOSIC RIVER,County,2015,10,28
11930,11,Queens,New York (City),AT ELMHURST,43RD AVENUE,CSX TRANS/CPR&P&W,City,1918,10,28
1851,5,Cattaraugus,Machias (Town),1.9 MI SW OF MACHIAS,VERY ROAD,ISCHUA CREEK,County,2011,10,28
4964,5,Erie,Cheektowaga (Town),0.1 MI N JCT RTS 78 & 33,78  78 53021232,ELLICOTT CREEK,NYSDOT,1959,10,28
12341,1,Rensselaer,Brunswick (Town),1.8MI.NE.EAGLE MILLS,WHITE CHURCH RD,QUACKEN KILL,Town,2015,10,28
15695,3,Tompkins,Ithaca (Town),2 MI SE OF ITHACA,BURNS ROAD,SIX MILE CREEK,County,1986,10,28
12296,11,Queens,New York (City),IN WOODSIDE,WOODSIDE AVENUE,CSX TRANS/CPR&P&W,City,1916,10,28
1570,5,Cattaraugus,Ashford (Town),AT WEST VALLEY,WHITE ROAD,BUTTERMILK CREEK,County,1926,10,28
11278,3,Oswego,Lacona (Village),IN LACONA,COUNTY ROAD 22,LITT SANDY CREEK,County,1958,10,28
13619,3,Seneca,Covert (Town),3.1 MI S OF INTERLAKEN,INTERLAKEN ROAD,BOARDMAN CREEK,County,1946,10,29
5176,5,Erie,Evans (Town),1.3 MI NE OF DERBY,OVERHEAD BRDGE RD,CSX/AMTRAK (&NSRR),Town,1992,10,29
11205,4,Orleans,Yates (Town),1.5 MI SW OF LYNDONVILLE,ANGLING ROAD,JOHNSON CREEK,County,1956,10,29
12624,11,Richmond,New York (City),I278 OVER THE NARROWS,278IX,OTHER,MTA Bridges and Tunnels (aka TBTA),2016,10,29
375,6,Allegany,Almond (Town),2.9 MI NE OF WEST ALMOND,COUNTY ROAD 2A,KARR VALLEY CREEK,County,2004,10,29
17100,8,Westchester,Rye (City),JCT I287 & I95,RAMP I287 TO I95,95IX,NYSDOT,1959,10,29
3812,3,Cortland,Taylor (Town),.1 mi S Inter. Jipson Hil,Union Valley Rd.,UNNAMED STREAM,County,2012,10,29
5796,7,Franklin,Bangor (Town),2.4 MI NE OF BRUSHTON,"CR 8, FAY - BRUSH",LITTLE SALMON RVR,County,1936,10,29
11392,3,Oswego,Sandy Creek (Town),3.7MI SE JEFFERSON CL + 3,3   3 34013284,LITTLE SANDY CRK,NYSDOT,2002,10,29
15948,8,Ulster,Saugerties (Town),0.2 MI JCT RTS 32 & 212 2,32  32 86023117,87IX,NYSDOT,1998,10,29
5825,7,Franklin,Brushton (Village),2.5 MI NE JCT US11 & SH95,11  11 72071061,LITT SALMON RIVER,NYSDOT,1928,10,29
14236,6,Steuben,Corning (Town),2.1 MI SE OF CORNING,961Q,86I 17 64043119,NYSDOT,1985,10,29
16543,4,Wayne,Savannah (Town),1.1 MI N JCT SH 89 & SH31,89  89 37031060,CRUSOE CREEK,NYSDOT,2002,10,29
10338,3,Onondaga,Syracuse (City),I-690 EB OVER ONONDAGA CR,690I690I33012022,ONONDAGA CREEK,NYSDOT,1968,10,29
