,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
237,1,Albany,Green Island (Village),IN VIL. OF GREEN ISLAND,GREEN ISLAND WEST,W CHANEL HUDSON R,NYSDOT,1982,7,12
17017,8,Westchester,Ossining (Town),1.4 MI N JCT SH9A & SH133,HAWKES AVENUE,9A  9A87032164,NYSDOT,1933,7,12
9149,11,New York,New York (City),BROOKLYN BR OVER EAST RVR,TO FDR DR N BND,TO BKLN FRM FDR,City,1955,7,12
7584,4,Livingston,North Dansville (Town),JCT OF RTS I390 + 436,390I390I42021024,436 436 42021192,NYSDOT,1966,7,12
12109,11,Queens,New York (City),1.1 MILES W JCT LIE & BQE,BORDEN AVE BRIDGE,DUTCH KILLS,City,1908,7,12
9155,11,New York,New York (City),0.6MI SW JCT EAST R &495I,TUNNEL ENT STREET,495IX,MTA Bridges and Tunnels (aka TBTA),1939,7,12
7318,11,Kings,New York (City),OVER GOWANUS CANAL,UNION STREET,GOWANUS CANAL,City,1905,7,12
6403,1,Greene,Jewett (Town),1.5 MI E EAST JEWETT,SCRIBNER HOL RD,EAST KILL,County,2004,7,12
8994,11,New York,New York (City),0.8MI SW JCT EAST R &495I,36TH STREET,495IX,MTA Bridges and Tunnels (aka TBTA),1939,7,12
4268,9,Delaware,Tompkins (Town),JCT RT 268 & W BR DEL RIV,268 268 93011091,CANNONSVILLE RES,"NYC Dept of Water Supply, Gas and Electric",1962,7,12
11397,3,Oswego,Sandy Creek (Town),RTE I-81 3. MI S JEFF. CL,MILLER ROAD,81I 81I34041277,NYSDOT,1961,7,12
4085,11,Kings,New York (City),AT BAY RIDGE,4TH AVENUE,NYCTA,City,1919,7,12
8681,10,Nassau,Hempstead (Town),JCT RTS 105+135,135 135 03011029,105 105 03011026,NYSDOT,1965,7,12
14978,10,Suffolk,Southold (Town),IN RIVERHEAD,PECONIC BAY BLVD,BRUSHS CREEK,Town,2003,7,12
9178,11,New York,New York (City),IN WEST MANHATTAN,WEST 38TH STREET,495 IX,Port Authority of NY and NJ,1956,7,12
12017,11,Queens,New York (City),JCT I495 + I678,678I678IX5MR14A1,25A (EB) U-TURN,NYSDOT,1963,7,12
15707,3,Tompkins,Lansing (Town),.9 MILE W OF LUDLOWVILLE,BUCK ROAD,TRIB SALMON CREE,County,1945,7,12
9176,11,New York,New York (City),IN WEST MANHATTAN,WEST 37TH STREET,495 IX,Port Authority of NY and NJ,1956,7,12
9203,11,New York,New York (City),95I OVER HUDSON RIVER,WEST BUS RAMP,95IXWESTBOUND UL,Port Authority of NY and NJ,1962,7,12
5472,5,Erie,Wales (Town),7.2 MI SE JCT RTS 78  400,78  78 53021003,SHELDON CREEK,NYSDOT,1995,7,12
4520,8,Dutchess,Poughkeepsie (City),0.8 MI N JCT RTS 9+376,9   9 82052012,PINE STREET,NYSDOT,1965,7,12
15718,3,Tompkins,Lansing (Town),TOWN OF LANSING,SALMON CREEK ROAD,TRIB SALMON CREEK,County,2000,7,12
8993,11,New York,New York (City),0.7MI SW JCT EAST R &495I,2ND AVENUE,495IX,MTA Bridges and Tunnels (aka TBTA),1939,7,12
9052,11,New York,New York (City),0.25MI E OF 95I & US 9,AUDUBON AVENUE,95IX,Port Authority of NY and NJ,1959,7,12
4281,9,Delaware,Walton (Town),3.9 MI NE JCT SH10&SH990P,10  10 93011201,W BR DELAWARE RVR,"NYC Dept of Water Supply, Gas and Electric",1962,7,12
1748,5,Cattaraugus,Hinsdale (Town),0.4 MI SW JCT RTS 17 + 16,86I    51125054,ISCHUA CREEK,NYSDOT,1972,7,12
9171,11,New York,New York (City),IN WEST MANHATTAN,WEST 34TH STREET,495IX,Port Authority of NY and NJ,1956,7,12
3829,3,Cortland,Virgil (Town),3.4 MI N JCT I81 & SH 221,81I 81I32021060,RUSSELL ROAD,NYSDOT,1966,7,13
17528,6,Yates,Starkey (Town),IN GLENORA,GLENORA ROAD,BIG STREAM,County,1985,7,13
16228,1,Warren,Johnsburg (Town),1 MI SW JCT NY8<NY28,TR635MILLWOOD RD,MILL CREEK,County,1909,7,13
7302,11,Kings,New York (City),AT BOROUGH PARK,SEVENTH AVENUE,N Y & ATLANTIC/LI,City,1909,7,13
16681,8,Westchester,Eastchester (Town),1.7 MI.SW JCTRTS HRP& 125,HRP RAMPS A & B,HUTCHINSON RIVER,NYSDOT,1990,7,13
14586,6,Steuben,Wheeler (Town),2.0 MI NE OF WHEELER,53  53 64011070,TROUT RUN,NYSDOT,2012,7,13
12128,11,Queens,New York (City),JFK INT AIRPORT,CTCWVO RAMP,JFK RELIEF,Port Authority of NY and NJ,1989,7,13
16225,1,Warren,Johnsburg (Town),HEATH RD 1MI E NY8<NY28,TR520-HEATH RD,MILL CREEK,County,1908,7,13
9120,11,New York,New York (City),AT RANDALLS ISLAND,QNS TO RANDALS IS,RFK Bridge,MTA Bridges and Tunnels (aka TBTA),1967,7,13
17494,6,Yates,Italy (Town),4.6 MI SW OF MIDDLESEX,SUNNYSIDE ROAD,WEST RIVER,County,1991,7,13
12570,1,Rensselaer,Troy (City),VANDENBURGH AVE TROY SO,4 X,WYNANTS KILL,City,1934,7,13
11896,11,Queens,New York (City),JCT I278 & I495,278I278IX5M33006,495I495IX5M14023,NYSDOT,1969,7,13
16127,8,Ulster,Woodstock (Town),2.3 MI W JCT RTS 212& 375,212 212 86011097,SAW KILL,NYSDOT,1996,7,13
899,11,Bronx,New York (City),.3 MI S JCT I87+I95,DEPOT PLACE,87I 87IX1M11031,NYSDOT,1956,7,13
6,1,Albany,Albany (City),.7 MI S JCT US 9W & I787,9W  9W11051120,NORMANS KILL,NYSDOT,1987,7,13
9261,5,Niagara,Lewiston (Town),AT JCT 957A ACCESS & 190I,RAMP TO & FR.190I,957A 957A54014015,NYS Power Authority,1963,7,13
16700,8,Westchester,Elmsford (Village),.2 MI W JCT I287 & SMRP,RAMP S TO SMRP,RAMP D TO SMRP,NYSDOT,1981,7,13
17135,8,Westchester,Somers (Town),1 MI S JCT SH 100 & US202,100 100 87014229,PLUM BROOK,NYSDOT,1949,7,14
11795,8,Putnam,Southeast (Town),2.2 MI E JCT RTS I84+I684,84I 84I84031120,DINGLE RIDGE RD,NYSDOT,2014,7,15
16994,8,Westchester,North Castle (Town),IN ARMONK-N EXIT 3 - I684,COX AVENUE,684I684I87011083,NYSDOT,1971,7,15
11796,8,Putnam,Southeast (Town),2.2 MI E JCT RTS I84+I684,84I 84I84031120,DINGLE RIDGE RD,NYSDOT,2014,7,15
6203,4,Genesee,Pembroke (Town),0.5 MI SW JCT RTE 77&I90,90IX,PEMBROKE INTERCHA,NYS Thruway Authority,1954,7,15
11354,3,Oswego,Parish (Village),IN THE VILLAGE OF PARISH,MILL ROAD,N BR LIL SALMON R,County,1983,7,15
2487,5,Chautauqua,North Harmony (Town),3.5 MI W JCT I86 & SH 394,86I 17 52111153,COUNTY ROAD 33,NYSDOT,1996,7,15
2488,5,Chautauqua,North Harmony (Town),3.5 MI W JCT I86 & SH 394,86I 17 52111153,COUNTY ROAD 33,NYSDOT,1982,7,15
6543,2,Hamilton,Wells (Town),AT WELLS,CR5 ALGONQUIN ROAD,SACANDAGA RIVER,County,2003,7,15
2526,5,Chautauqua,Poland (Town),0.6 MI W KENNEDY INT,86I 17 52111354,CONEWANGO CREEK,NYSDOT,1968,7,15
7359,7,Lewis,Diana (Town),6.1 MI SE OF HARRISVILLE,BRYANT BRIDGE RD,FISH CREEK,County,1961,7,15
1080,9,Broome,Binghamton (City),CITY OF BINGHAMTON,11X COURT STREET,CHENANGO RIVER,City,1970,7,15
2527,5,Chautauqua,Poland (Town),0.6 MI W KENNEDY INT,86I 17 52111354,CONEWANGO CREEK,NYSDOT,1967,7,15
9807,2,Oneida,Utica (City),.5 MI N JCT SH 5 & SH 5S,790I790I26011004,MOHAWK ADIR & NO,NYSDOT,1989,7,15
15116,9,Sullivan,Liberty (Town),jct Rts 17 & 55,17  17 96091168,55 x,NYSDOT,2013,7,15
15115,9,Sullivan,Liberty (Town),Jct Rts 17 & 55,17  17 96091168,55 X,NYSDOT,2013,7,15
14495,6,Steuben,Rathbone (Town),8.5 MILES NE OF ADDISON,COUNTY ROAD 110,CANISTEO RIVER,County,2005,7,15
3863,9,Delaware,Andes (Town),0.2 MI S PEPACTON RES,BEECH HILL ROAD,LOWER BEECH KILL,County,1965,7,15
14967,10,Suffolk,Southampton (Town),NORTHEAST OF NORTH SEA,TOWD POINT ROAD,DAVIS CREEK,County,1941,7,15
10415,3,Onondaga,Syracuse (City),ONONDAGA CK .6MI S ARMORY,WEST TAYLOR ST,ONONDAGA CREEK,City,1993,7,15
11036,8,Orange,Wawayanda (Town),2 MI W JCT US 6 & I84,84IX,COUNTY ROAD 49,NYSDOT,1967,7,15
13779,7,St Lawrence,Gouverneur (Town),2 MI N OF GOURVERNEUR,PEABODY ROAD,OSWEGATCHIE RIVER,County,2009,7,15
13753,7,St Lawrence,Fine (Town),2.4 MILES EAST OF FINE,COUNTY ROAD 27,OSWEGATCHIE RIVER,County,1930,7,15
3927,9,Delaware,Colchester (Town),1.5 MI NE OF DOWNSVILLE,GREGORY HOLLOW RD,DOWNS BROOK,County,1953,7,15
11345,3,Oswego,Parish (Town),3.2 MILES NE OF PARISH,CHEESE FACTORY RD,N B LITTLE SALMON RIVER,County,2010,7,15
11035,8,Orange,Wawayanda (Town),2 MI W JCT US 6 & I84,84IX,COUNTY ROAD 49,NYSDOT,1967,7,15
10742,8,Orange,Goshen (Village),.5 MI W JCT SH 17 & SH207,17  17 83101123,EX - ERIE RR ROW,NYSDOT,1949,7,15
9806,2,Oneida,Utica (City),.5 MI N JCT SH 5 & SH 5S,790I790I26011004,MOHAWK ADIR & NO,NYSDOT,1989,7,15
6058,2,Fulton,Perth (Town),4 MILES SE OF PERTH,CR126 HAGAMAN ROAD,HEALY KILL,County,1949,7,15
15319,9,Sullivan,Thompson (Town),2 mi SE JCT RTS 17 + 42,CR 173A,17  17 96091305,NYSDOT,2011,7,15
6344,1,Greene,Durham (Town),1 MI NE HMLT DURHAM,SMITH ROAD,DURHAM CREEK,County,2009,7,15
11893,11,Queens,New York (City),1.1 MI NE JCT I278 & I495,278I 278IX5MR02F1,WB LAUREL HILL BD,NYSDOT,1969,7,15
12299,11,Queens,,West of JFK,130th Place,JFK-JB1,Port Authority of NY and NJ,1955,7,15
9239,5,Niagara,Lewiston (Town),0.1 MI S JCT RTS 104 & 61,104 104 54012001,INTERPLANT ROAD,NYS Power Authority,1960,7,15
3868,9,Delaware,Andes (Town),9MI E JCT RTS 30 AND 206,MARY SMITH HILL R,LOWER BEECH KILL,County,1978,7,15
13768,7,St Lawrence,Fowler (Town),IN FULLERVILLE IRON WORKS,FULLERVILLE ROAD,W B OSWEGATCHIE R,County,1965,7,15
16418,1,Washington,Salem (Town),1 MI NE OF SALEM,BEATTIE HOLLOW RD,WHITE CREEK,County,1942,7,15
16443,1,Washington,White Creek (Town),0.4 MI SW CENT WHITE CRK,CENTER ROAD,OWL KILL,County,1954,7,15
10378,3,Onondaga,Syracuse (City),0.7MI NW 81I&HIAWATH BLVD,FRM81I TO HIA BLVD,RAMP AB,NYSDOT,1987,7,15
16447,1,Washington,White Creek (Town),4.9 MI NE OF WHITE CREEK,GANNON ROAD,LITTL WHITE CREEK,Town,1997,7,15
3854,3,Cortland,Willet (Town),0.1 MILES E. OF WILLET,MILL STREET,WILLET CREEK,Town,1985,7,15
9540,2,Oneida,Camden (Town),1 MI SE OF CAMDEN,BREWER ROAD,W BR FISH CREEK,Town,1963,7,15
2131,3,Cayuga,Sterling (Town),.5 MILE NW OF STERLING,SUTTERBY ROAD,STERLING CREEK,Town,1900,7,15
525,6,Allegany,Centerville (Town),0.8 MI N OF CENTERVILLE,NORTH HILL ROAD,TRB SIXTOWN CREEK,Town,2013,7,15
10190,3,Onondaga,Manlius (Town),INT I90 < CHITTENANGO CRK,90IX  WB,CHITTENANGO CREEK,NYS Thruway Authority,1953,7,15
549,6,Allegany,Cuba (Town),1.0 MI SOUTH OF CUBA,KELLER HILL ROAD,GRIFFIN CREEK,Town,2017,7,15
1778,5,Cattaraugus,Humphrey (Town),3.4 MI NE OF HUMPHREY,BOZARD HILL ROAD,WRIGHTS CREEK,County,1938,7,15
4412,8,Dutchess,Fishkill (Town),AT CAMP BEACON CORR FACIL,84I 84I82021031,CR36-RED SCHLHS R,NYSDOT,1964,7,15
5756,1,Essex,Ticonderoga (Town),.1MI W JCT NY74&22,MONTCALM STREET,LACHUTE RIVER,County,1931,7,15
3769,3,Cortland,Marathon (Town),3.8 MI S OF TEXAS VALLEY,COLD SPRING ROAD,MERRILL CREEK,County,1974,7,15
13245,1,Schenectady,Duanesburg (Town),3 MI WEST OF MARIAVILLE,DUANESBG CRCHS RD,S CHUCTANUNDA CRK,County,1990,7,15
14116,6,Steuben,Cameron (Town),1.8 MI NW OF CAMERON,COUNTY ROAD 119,CANISTEO RIVER,County,1993,7,15
11616,9,Otsego,Otego (Town),.5 MI E OF DELAWARE CO LN,991J991J94011001,88I 88I94061005,NYSDOT,1974,7,15
7474,7,Lewis,Pinckney (Town),0.4 MI S OF NEW BOSTON,LIBERTY ROAD,DEER RIVER,County,1965,7,15
6346,1,Greene,Durham (Town),2 MILES SE OF DURHAM,STONE BRIDGE ROAD,CORNWALLVILLE CRK,County,1962,7,15
13309,1,Schenectady,Rotterdam (Town),I90 INT 26,90IX,INTERCHANGE 26,NYS Thruway Authority,1955,7,15
5560,1,Essex,Crown Point (Town),.25 MILE EAST OF IRONVILL,PEASLEY ROAD,PUTNAM CREEK,County,1940,7,15
4413,8,Dutchess,Fishkill (Town),AT CAMP BEACON CORR FACIL,84I 84I82021031,CR36-RED SCHLHS R,NYSDOT,1964,7,15
1628,5,Cattaraugus,Conewango (Town),2.6 MI N OF EAST RANDOLPH,POPE ROAD,ELM CREEK,County,1981,7,15
1629,5,Cattaraugus,Conewango (Town),1.9 MILES NE OF CONEWANGO,STODDARD ROAD,MILL CREEK,County,1991,7,15
1785,5,Cattaraugus,Humphrey (Town),0.1 MI NW OF HUMPHREY,HOWE HILL ROAD,WRIGHTS CREEK,County,1937,7,15
8550,2,Montgomery,Fultonville (Village),03MI N JCT RTS 5S+30A,90IX,NYS ROUTE 30A,NYS Thruway Authority,1953,7,15
4689,5,Erie,Amherst (Town),0.1MI E.JCT RT 324 & 277,324 324 53021161,ELLICOTT CREEK,NYSDOT,1989,7,16
11221,3,Oswego,Constantia (Town),SH 49 AT CONSTANTIA,49  49 34012229,SCRIBA CREEK,NYSDOT,2002,7,16
1342,9,Broome,Nanticoke (Town),4.1 MI S JCT SH 26 & I81,26  26 91011234,E BR NANTICOKE CK,NYSDOT,1992,7,16
1599,5,Cattaraugus,Coldspring (Town),0.3 MI NW INT 17 ON RTE17,394  17 51021119,COLD STREAM BROOK,NYSDOT,1967,7,16
1547,5,Cattaraugus,Allegany (Town),2.1 MI E INT RTS 17& 952W,N SEVENTH STREET,86I 17 51123149,NYSDOT,1973,7,16
6259,1,Greene,Cairo (Town),HAMLET OF SOUTH CAIRO,IRA VAIL ROAD,CATSKILL CREEK,County,1998,7,16
14622,10,Suffolk,Babylon (Town),JCT SH 27 & SH 109,109 109 07011023,27  27 07051036,NYSDOT,1968,7,16
17233,8,Westchester,Yonkers (City),2.1 MI N JCT SMRP & CCP,987DX,SAW MILL RIVER,NYSDOT,1960,7,16
7483,7,Lewis,West Turin (Town),0.7 MI SW JCT RTS 26 +12D,26  26 74061107,WHITE RIVER,NYSDOT,1959,7,16
3817,3,Cortland,Truxton (Town),3.1 MI N JCT RTS 91 + 13,91  91 32011081,LABRADOR CREEK,NYSDOT,2006,7,16
378,6,Allegany,Almond (Town),1.1 MI NE OF BISHOPVILLE,DOWNING ROAD,CANISTEO RIVER,Town,1960,7,16
13180,1,Saratoga,Waterford (Town),WATERFORD @ E1 & ERIE C,BR. TO PEEBLES IS,ERIE BARGE CANAL,State - Other,1913,7,16
9355,5,Niagara,Niagara Falls (City),0.9 MI W JCT RT 957A&190I,957A 957A54011015,STOP LOG STRUCT.,NYS Power Authority,1962,7,16
14621,10,Suffolk,Babylon (Town),JCT SH 27 & SH 109,109 109 07011023,27  27 07051036,NYSDOT,1968,7,16
7480,7,Lewis,Turin (Village),IN TURIN,26  26 74061138,MILL CREEK,NYSDOT,1959,7,16
1536,5,Cattaraugus,Allegany (Town),AT INT I86 & RT 952W,952W952W51011003,86I 17 51123127,NYSDOT,1973,7,16
5012,5,Erie,Cheektowaga (Town),0.1 SOUTH OF LOSSON RD,TOWERS BLVD.,TRIB SLATE BTM CK,Town,1990,7,16
1897,5,Cattaraugus,Olean (City),EXIT 26 OF I86/S T E,RAMP J at EXIT 26,ERIE STREET,NYSDOT,1973,7,16
17469,4,Wyoming,Warsaw (Village),AT VILLAGE OF WARSAW,WEST COURT STREET,OATKA CREEK,County,1998,7,16
17397,4,Wyoming,Gainesville (Town),4.1MI S JCT RTS 19 + 20A,19   19 46021117,OATKA CREEK,NYSDOT,2010,7,16
12883,8,Rockland,Orangetown (Town),3.2 MI N JCT PIP & SH 303,987C 987C85011062,TOWN LINE ROAD,Palisades Interstate Park Commission,1956,7,16
12481,1,Rensselaer,Schaghticoke (Town),2.7MI.W.OF SCHAGHTICOKE,67  67 14041229,TOMHANNOCK CREEK,NYSDOT,1966,7,16
17461,4,Wyoming,Warsaw (Village),0.1MI S JCT RTS 19 + 20A,19  19 46021161,OATKA CREEK,NYSDOT,1961,7,16
12418,1,Rensselaer,Pittstown (Town),4.4 MI NW PITTSTOWN,COUNTY RD 115,TOMHANNOCKBACKWTR,County,1948,7,16
1571,5,Cattaraugus,Carrollton (Town),.8 MI W JCT US 219 & I86,86I 17 51123054,BUFF.& PITTSBURGH,NYSDOT,1986,7,16
2869,6,Chemung,Horseheads (Town),IN NE ELMIRA HEIGHTS,CR51 LATTA BROOK R,NEWTOWN CREEK,County,1990,7,16
1326,9,Broome,Maine (Town),3.7 MI N JCT SH 26 & SH 3,26  26 91011168,E BR NANTICOKE CK,NYSDOT,1992,7,16
12864,8,Rockland,Orangetown (Town),0.7 MI N JCT RTE 303+PIP,303 303 85011021,SPARKILL CREEK,NYSDOT,1932,7,16
11620,9,Otsego,Otego (Town),1.2 MI N OF OTEGO,COUNTY ROAD 6,W BRN OTSDAWA CRK,County,1932,7,16
5885,7,Franklin,Franklin (Town),6.2 MI SE OF VERMONTVILLE,CR 48,LINCOLN BROOK,County,2012,7,16
3227,7,Clinton,Altona (Town),.4MI NE ALDER BEND,LASH ROAD,GREAT CHAZY RIVER,County,1949,7,16
4135,9,Delaware,Kortright (Town),.5 MI E OF STURGES CORNRS,UNDERPASS ROAD,MIDDLE BROOK,County,1978,7,16
4598,8,Dutchess,Stanford (Town),AT STANFORDVILLE,DEPOT LANE,WAPPINGER CREEK,County,1929,7,16
12429,1,Rensselaer,Pittstown (Town),1.8 MI SE OF BOYNTONVILLE,KAUTZ HOLLOW RD,COUCH HOLLOW,Town,1950,7,16
15682,3,Tompkins,Ithaca (City),100 FT N RT366,Synchrotron Drive,CASCADILLA CREEK,Other,1975,7,16
8437,4,Monroe,Wheatland (Town),0.5 MI NE OF WEST CHILI,UNION STREET,OATKA CREEK,County,1915,7,16
15961,8,Ulster,Saugerties (Town),1.0 MI SE OF PATENVILLE,DRUMMOND FALLS RD,KAATERSKILL CREEK,Town,1884,7,16
7696,2,Madison,Deruyter (Town),07 MI SW JCT RTS 80&13,13  13 24051050,TIOUGHNIOGA CREEK,NYSDOT,1992,7,16
15697,3,Tompkins,Ithaca (Town),100 FT E OF JUDD FALLS RD,Ecology Drive,CASCADILLA CREEK,Other,1982,7,16
3946,9,Delaware,Davenport (Town),1.7 MI NE OF DAVENPORT,BUTTS XING-OTS RD,CHARLOTTE CREEK,County,1929,7,16
11111,4,Orleans,Carlton (Town),0.2 MI SOUTH OF WATERPORT,EGL HBR-WATPRT RD,OTTER CREEK,County,1999,7,16
14966,10,Suffolk,Southampton (Town),17 MI E RTS 112+27,SPEONK-RIVERHD RD,27  27 07051408,NYSDOT,1970,7,16
11302,3,Oswego,Mexico (Village),.2 MI E JCT SH 104 & SH 3,104 104 34063128,LITTLE SALMON RIVER,NYSDOT,1992,7,16
10187,3,Onondaga,Manlius (Town),INT I90 < CHITTENANGO CRK,90IX  EB,CHITTENANGO CREEK,NYS Thruway Authority,1953,7,16
3304,7,Clinton,Ellenburg (Town),2.5 MI NE JCT RTS 11+ 190,11  11 71081122,GREAT CHAZY RIVER,NYSDOT,1948,7,16
2484,5,Chautauqua,North Harmony (Town),4.8 MI E JCT RTS 76 & 17,86I 17 52111139,WALL STREET,NYSDOT,1996,7,16
6681,2,Herkimer,Newport (Town),AT SOUTH END OF POLAND,CR200 OLD STATE RD,WEST CANADA CREEK,County,1997,7,16
2483,5,Chautauqua,North Harmony (Town),4.8MI.E.JCT.RTES 76 & 17,17  17 52111139,WALL STREET,NYSDOT,1982,7,16
3776,3,Cortland,Marathon (Town),3.2 MI NE OF MARATHON,TEXAS VALLEY ROAD,W BR MERRILL CRK,County,1982,7,16
13088,1,Saratoga,Malta (Town),.2 MI N OF EXIT 13 OF I87,9   9 15091157,KAYADEROSSERAS CK,NYSDOT,1928,7,16
13094,1,Saratoga,Malta (Town),1.1 MI S JCT I87 & RT 67,87I 87I15091115,BALLSTON CREEK,NYSDOT,1959,7,16
15557,9,Tioga,Waverly (Village),JCT RTS 17 + 220,220X220X65011001,17  17 65062002,NYSDOT,1971,7,16
7890,4,Monroe,Brighton (Town),2 MI NW OF PITTSFORD,WESTFALL ROAD,ALLEN CREEK,County,1997,7,16
3340,7,Clinton,Mooers (Town),1.2 MI W OF MOOERS,TAPPIN ROAD,GREAT CHAZY RIVER,County,1958,7,16
8398,4,Monroe,Sweden (Town),2.25 MI E SWEDEN CENTER,SWAMP ROAD,SALMON CREEK,County,2005,7,16
15029,9,Sullivan,Delaware (Town),1.3 MI NW OF FOSTERDALE,COUNTY ROAD 117,E BR CALLICOON CK,County,1950,7,16
4099,9,Delaware,Hancock (Town),JCT SH 17 & SH 30,Rt 17 - Ramp B,E BR DELAWARE RVR,NYSDOT,2011,7,16
14175,6,Steuben,Canisteo (Town),1.5 MI EAST OF CANISTEO,COUNTY ROAD 119,NORFOLK SOUTHERN,County,1991,7,16
7743,2,Madison,Lebanon (Town),AT LEBANON,CR 62,STONE MILL BROOK,County,1958,7,16
11208,4,Orleans,Yates (Town),1.7 MI W SHADIGEE,LAKESHORE ROAD,UNNAMED CREEK,County,1939,7,16
10173,3,Onondaga,Lafayette (Town),4.4 MI S JCT SH 1 & SH 81,WALLBERGER ROAD,BUTTERNUT CREEK,Town,1928,7,16
7939,4,Monroe,Clarkson (Town),2.4 MI NE OF BROCKPORT,GILMORE ROAD,BROCKPORT CREEK,County,2007,7,16
15744,3,Tompkins,Trumansburg (Village),AT TRUMANSBURG,CEMETERY ROAD,TRUMANSBURG CREEK,County,1930,7,16
7054,7,Jefferson,Theresa (Village),IN VILLAGE OF THERESA,BRIDGE STREET,INDIAN RIVER,County,1993,7,16
8922,10,Nassau,Oyster Bay (Town),1.5 MI E JCT RTS 135+SSP,NORTH BROADWAY,908M908M03011151,NYSDOT,1957,7,16
8921,10,Nassau,Oyster Bay (Town),1.5 MI E JCT RTS 135+SSP,NORTH  BROADWAY,908M908M03011151,NYSDOT,1930,7,16
8263,4,Monroe,Pittsford (Town),0.8MI SE JCT BARGE C+96,MITCHELL ROAD,Erie Canal,NYSDOT,1912,7,16
6832,7,Jefferson,Antwerp (Town),1 MILE E HAMLET OF OXBOW,COUNTY ROAD 24,EDJIM CREEK,County,1980,7,16
8768,10,Nassau,Hempstead (Town),4.6 MI W JCT SSP & WSP,MILBURN AVENUE,908M908M03011069,NYSDOT,1940,7,16
15752,3,Tompkins,Ulysses (Town),2.6 MI ESE OF JACKSONVLLE,COUNTY ROAD 140,GLENWOOD CREEK,County,1949,7,16
17304,8,Westchester,Yorktown (Town),2 MI W JCT SH100 & SH118,129 129 87011036,CROTON LAKE RESER,NYSDOT,1990,7,16
8388,4,Monroe,Rush (Town),3 MI SW OF RUSH,EAST RIVER ROAD,HONEOYE CREEK,County,1997,7,16
11634,9,Otsego,Otsego (Town),2.0 MI SE OF OAKSVILLE,FORK SHOP ROAD,OAKS CREEK,Town,1900,7,16
8769,10,Nassau,Hempstead (Town),4.6 MI W JCT SSP & WSP,MILBURN AVENUE,908M908M03011069,NYSDOT,1956,7,16
12430,1,Rensselaer,Pittstown (Town),0.1 MI E OF RAYMERTOWN,LOG WOODS ROAD,TOMHANNOCK CREEK,Town,1991,7,16
5483,5,Erie,West Seneca (Town),0.7 MI S JCT RTS 20 + 16,20  20 53021277,CAZENOVIA CREEK,NYSDOT,1929,7,16
8266,4,Monroe,Pittsford (Village),JCT RTE 31F+STATE BARGE C,31  31 43033046,ERIE CANAL,NYSDOT,1974,7,16
7957,4,Monroe,Gates (Town),1.3 MI SW JCT I390 & 33A,33A 33A43021138,LITTLE BLACK CRK,NYSDOT,2001,7,16
2503,5,Chautauqua,North Harmony (Town),4.3 MI SE OF SHERMAN,EIDEN ROAD,PRENDERGAST CREEK,County,1995,7,16
15394,9,Tioga,Candor (Town),4.4 MI SW NEWARK VALLEY,CR 33,W BR OWEGO CREEK,County,1949,7,16
15270,9,Sullivan,Rockland (Town),AT BEAVERKILL,CRAIGIE CLAIR RD,BEAVER KILL,Town,1865,7,16
8729,10,Nassau,Hempstead (Town),1.7 MI W JCT SSP & WSP,BELLMORE AVENUE,908M908M03011101,NYSDOT,1930,7,16
9518,2,Oneida,Boonville (Town),E.RTE 12 BOONVILLE NY,HAYES ROAD EAST,FRSTPT FEEDER CNL,NYSDOT,1993,7,16
8730,10,Nassau,Hempstead (Town),1.7 MI W JCT SSP & WSP,BELLMORE AVENUE,908M908M03011101,NYSDOT,1956,7,16
12147,11,Queens,New York (City),IN FLUSHING MEADOWS PARK,FLUSHING MEADW PK,MEADOW LAKE,City,1963,7,16
9522,2,Oneida,Boonville (Town),E RTE 12 B00NVILLE,MILLERS WOODS RD,FIRSTP CNL FEEDER,NYSDOT,1993,7,16
15309,9,Sullivan,Thompson (Town),SH 17 & Neversink River,17 17 96091322,Neversink River,NYSDOT,2013,7,16
13501,9,Schoharie,Summit (Town),.5 MI S OF CHARLOTTEVILLE,DUGWAY RD.,CHARLOTTE CREEK,County,1966,7,16
16905,8,Westchester,Mount Vernon (City),0.2 MI N JCT RTS BRP+CCP,907G NB-907K WB,907GX,County,1941,7,16
15308,9,Sullivan,Thompson (Town),SH 17 & Neversink River,17 17 96091322,Neversink River,NYSDOT,2014,7,16
2694,5,Chautauqua,Westfield (Town),0.8 MI SW OF W FIELD INT,HAWLEY STREET,90IX,NYS Thruway Authority,1955,7,16
6686,2,Herkimer,Newport (Town),WOODCHUCKHILL  ROAD,WOODCHUCK HILL RD,WHITE CREEK,Town,1990,7,16
13570,6,Schuyler,Montour (Town),1 MI SE JCT SR 14 & SR224,224 224 63021136,CATLIN MILL CREEK,NYSDOT,1960,7,16
9091,11,New York,New York (City),0.2 MI W OF 95I & RTE 9,GWB BUS STA PLAZA,FT WASHINGTON AVE,Port Authority of NY and NJ,1962,7,16
11541,9,Otsego,Middlefield (Town),2.0 MI NE OF MIDDLEFIELD,DUBBENS CROSS RD,CHERRY VALLEY CRK,Town,1985,7,16
14476,6,Steuben,Prattsburg (Town),4 MI S JCT SR 21 & SR 53,53  53 64011187,TB TWELVEMILE CRK,NYSDOT,1997,7,16
15267,9,Sullivan,Rockland (Town),1 MI NW LIVINGSTON MANOR,COVERED BRIDGE RD,WILLOWEMOC CREEK,County,1860,7,16
