,Region,County,Municipality,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Month of inspection,Day of inspection
4434,8,Dutchess,Hyde Park (Town),.3 MILE SW OF STAATSBURG,NORRIE STREET PARK ENTRANCE,CSX TRANS/ AMTRAK,State - Other,1979,9,16
8125,4,Monroe,Henrietta (Town),2.3 MI W OF EXIT 46 90I,EAST RIVER RD CR 84,90IX,NYS Thruway Authority,1952,9,16
12777,8,Rockland,Clarkstown (Town),0.6 MI W JCT RTS 59+303,59  59 85011124,HACKENSACK RIVER,NYSDOT,1959,9,16
12776,8,Rockland,Clarkstown (Town),0.6 MI W JCT RTS 59+303,59  59 85011124,HACKENSACK RIVER,NYSDOT,1959,9,16
10821,8,Orange,Montgomery (Town),JCT RTE I84+WALLKILL R,84I 84I 8301 1262 EB,416 416 83011033,NYSDOT,1969,9,16
10036,3,Onondaga,Clay (Town),1.5 MI SE JCT RTS 481 +31,MORGAN ROAD,481 481 33011055,NYSDOT,1972,9,16
1973,5,Cattaraugus,Red House (Town),3.0 MI SW OF SALAMANCA,SUNFISH ROAD,SUNFISH RUN CREEK,Town,1905,9,16
1803,5,Cattaraugus,Leon (Town),3 MILES EAST OF LEON,COUNTY ROAD 6,MUD CREEK,County,2003,9,16
1984,5,Cattaraugus,Salamanca (City),"SALAMANCA, W STATE ST",WEST STATE STREET,LITTLE VALLEY CRK,City,2009,9,16
1709,5,Cattaraugus,Freedom (Town),4 MILES NE OF DELEVAN,BRAY ROAD,CLEAR CREEK,County,1970,9,16
1304,9,Broome,Kirkwood (Town),1.4 MI E OF BINGHAMTON,TO 81I NB,COLESVLLE RD-CR52,NYSDOT,1985,9,16
7536,4,Livingston,Groveland (Town),1.1 MI NE JCT SH36 & I390,390I390I42021129,PIONEER ROAD,NYSDOT,1982,9,16
8428,4,Monroe,Wheatland (Town),3.2 MI W JCT RTS 251 & 15,251 251 43011126,GENESEE RIVER,NYSDOT,1995,9,16
7537,4,Livingston,Groveland (Town),1.1 MI NE JCT I390 & SH36,390I390I42021129,PIONEER ROAD,NYSDOT,1985,9,16
3698,3,Cortland,Cortlandville (Town),3.6 MI N VIRGIL ON RTE 90,215 215 32011036,OTTER CREEK,NYSDOT,1971,9,16
2312,5,Chautauqua,Ellicott (Town),0.7 MI E JCT RTS 17 + 60,17  17 52111287,MOON BROOK,NYSDOT,1973,9,16
2574,5,Chautauqua,Portland (Town),8.5 MI NE OF W FIELD INT,90IX,SLIPPERY ROCK CREEK,NYS Thruway Authority,1955,9,16
2388,5,Chautauqua,French Creek (Town),3.9 MI SW OF FRENCH CREEK,WHITE HILL ROAD,FRENCH CREEK,County,1968,9,16
526,6,Allegany,Centerville (Town),0.6 MI S OF CENTERVILLE,RUSHFORD ROAD,SIXTOWN CREEK,Town,1995,9,16
2318,5,Chautauqua,Ellicott (Town),0.7 MI E JCT RTS 17 + 60,86I 17 52111287,MOON BROOK,NYSDOT,1973,9,16
3410,7,Clinton,Schuyler Falls (Town),MORRISONVILLE,22B 22B71011097,SARANAC RIVER,NYSDOT,2015,9,16
3401,7,Clinton,Saranac (Town),.1 MI SE SH 3 IN SARANAC,HARDSCRABBLE ROAD,SARANAC RIVER,County,1960,9,16
3831,3,Cortland,Virgil (Town),0.4 MI N VIRGIL ON RTE 90,215 215 32011003,VIRGIL CREEK,NYSDOT,1970,9,16
2577,5,Chautauqua,Portland (Town),4 MI NE OF EXIT 60 - I90,90IX EB,TRIB TO LAKE ERIE,NYS Thruway Authority,1955,9,16
2480,5,Chautauqua,Mina (Town),.8 MI W JCT SH 426 & I86,GREENMAN ROAD,86I  17 52111003,NYSDOT,1973,9,16
2579,5,Chautauqua,Portland (Town),4 MI NE OF EXIT 60 - I90,90IX WB,TRIB TO LAKE ERIE,NYS Thruway Authority,1955,9,16
15240,9,Sullivan,Rockland (Town),13 MI SE EXIT 94 RTE 17,17  17 96091028,WILLOWEMOC CREEK,NYSDOT,1966,9,16
507,6,Allegany,Canaseraga (Village),IN CANASERAGA,COUNTY ROAD 13,CANASERAGA CREEK,County,2011,9,16
14744,10,Suffolk,Brookhaven (Town),1.2MI W.INTERS RTS 112&27,WAVERLY AVE-CR 19,27  27 07051222,NYSDOT,1989,9,16
14717,10,Suffolk,Brookhaven (Town),0.4MI.W.INTERS.RTS 112&27,N OCEAN AVE-CR 83,27  27 07051230,NYSDOT,1989,9,16
11958,11,Queens,New York (City),JCT I278 & I495,495I495IX5M13024,BQE NB TO LIE WB,NYSDOT,1969,9,16
13625,3,Seneca,Junius (Town),0.8 MI W OF EXIT 41 TOLL,BIRDSEY RD CR 106,90IX,NYS Thruway Authority,1999,9,16
13627,3,Seneca,Junius (Town),3.6 MI E OF EXIT 42 TOLL,NINE FOOT RD CR 1,90IX,NYS Thruway Authority,1999,9,16
1805,5,Cattaraugus,Leon (Town),2.7 MILES EAST OF LEON,COUNTY ROAD 6,MUD CREEK,County,1932,9,16
3511,8,Columbia,Claverack (Town),1.6 MI NW JCT SH9H &SH23B,23B 23B81013010,CLAVERACK CREEK,NYSDOT,1954,9,16
9130,11,New York,New York (City),JCT I87+I95,RAMPS TO/FROM HRD,95IX,NYSDOT,1961,9,16
4402,8,Dutchess,East Fishkill (Town),4MI N JCT TSP & 84I,RAMP FROM TACONIC STATE PARKWAY NORTHBOUND,SYLVAN LAKE OUTLET,NYSDOT,1989,9,17
2757,6,Chemung,Big Flats (Town),0.5M N-BIG FLATS OVER STE,Olcott Rd.,86I  17 62051013,NYSDOT,1985,9,17
9230,5,Niagara,Hartland (Town),1.1 MI N OF JOHNSON CREEK,JOHNSON CREEK RD,JOHNSON CREEK,County,1986,9,17
13036,1,Saratoga,Clifton Park (Town),4.5 MI S JCT SH 146 & 146,CR90 VISCHER FERR,STONY CREEK,County,1936,9,17
9232,5,Niagara,Hartland (Town),1.1 MI WEST OF HARTLAND,ORANGEPORT ROAD,E B 18 MILE CREEK,County,1988,9,17
6497,2,Hamilton,Indian Lake (Town),1.6 MI SE HAMLT INDIAN LK,CR4 BIG BROOK ROAD,LAKE ABANAKEE,County,2010,9,17
13595,6,Schuyler,Orange (Town),1.6 MI NE OF MONTEREY,COUNTY ROAD 16,TRIB MEADS CREEK,County,2018,9,17
13066,1,Saratoga,Greenfield (Town),3.5 MI E LAKE DESOLATION,BOCKES ROAD,KAYADEROSSERAS CK,County,1931,9,17
1688,5,Cattaraugus,Franklinville (Town),0.1 MI W JCT RTS 98 + 16,98  98 51011125,GATES CREEK,NYSDOT,1927,9,17
2542,5,Chautauqua,Poland (Town),1.6 MI W OF KENNEDY,PRIVATE DRIVE,DRY BROOK,County,1986,9,17
2537,5,Chautauqua,Poland (Town),1.9 MI S OF KENNEDY,COUNTY TOURING RTE 42,CONEWANGO CREEK,County,2012,9,17
7578,4,Livingston,North Dansville (Town),1.6 MI SE RTS 63 & 36,63  63 42021008,LITTLE MILL CREEK,NYSDOT,1994,9,17
4429,8,Dutchess,Hyde Park (Town),1.9 MI.E.OF EAST PARK,CRUM ELBOW ROAD,FALL KILL,County,2010,9,17
9342,5,Niagara,Niagara Falls (City),NIAGARA FALLS EAST,91ST STREET,BERGHOLTZ CREEK,City,1954,9,17
13042,1,Saratoga,Corinth (Town),.5MI N CORINTH TOWN LI,9N  9N15012096,KAYADEROSSERAS CK,NYSDOT,1938,9,17
10275,3,Onondaga,Salina (Town),AT EXIT 36 OF I90,EXIT 36 RAMP,90 IX,NYS Thruway Authority,2016,9,17
1790,5,Cattaraugus,Ischua (Town),5.5 MI N JCT RTS 16 + 17,16  16 51013113,BRANCH ISCHUA CRK,NYSDOT,2008,9,17
1137,9,Broome,Chenango (Town),3.1 MI N OF N BING CTY LI,81I 81I91013031,FULLER ROAD,NYSDOT,1966,9,17
13296,1,Schenectady,Rotterdam (Town),0.6 MI N THRUWAY-EXIT 26,890 890 16011106,MOHAWK R/ERIE CNL,NYSDOT,1998,9,17
8441,4,Monroe,,2.5MI S JCT ROL SB + 104,390 390 4301 1009,TROLLEY BOULEVARD,NYSDOT,2018,9,17
2394,5,Chautauqua,Gerry (Town),2.1 MI SE OF GERRY,HANSON ROAD,FOLSOM CREEK,County,2010,9,17
1789,5,Cattaraugus,Ischua (Town),3.2 MI N JCT RTS 16 + 17,16  16 51013089,FARWELL HOLLOW,NYSDOT,2008,9,17
5999,2,Fulton,Caroga (Town),AT EAST END OF CANADA LAK,CR111 LONDON BRIDGE RD,CANADA LAKE INLET,County,1928,9,17
15738,3,Tompkins,Newfield (Town),.5 MI E OF MAIN ST-NEWFLD,NEWFIELD DEPOT RD,W BR CAYUGA INLET,County,1987,9,17
13444,9,Schoharie,Richmondville (Town),2.5 MI W OF RICHMONDVILLE,88I 88I95071006,SMITH ROAD,NYSDOT,1980,9,17
6948,7,Jefferson,Le Ray (Town),3.8 MI NW OF EVANS MILLS,COUNTY ROAD 17,LOWELL CREEK,County,2002,9,17
12844,8,Rockland,Hillburn (Village),.4 MI E JCT SH 59 & SH 17,59  59 85011004,MNRR PJ LINE,NYSDOT,1932,9,17
6620,2,Herkimer,German Flatts (Town),1.5 MI E OF PAINES HOLLOW,COUNTY ROAD 68,FULMER CREEK,County,1935,9,17
13443,9,Schoharie,Richmondville (Town),2.5 MI W OF RICHMONDVILLE,88I 88I95071005,SMITH ROAD,NYSDOT,1980,9,17
681,6,Allegany,Ward (Town),7.2 MI. WEST OF ALFRED,DECKER RD,PHILLIPS CREEK,Town,1985,9,17
14708,10,Suffolk,Brookhaven (Town),1 MI E OF EXIT 70 - I495,HALSEY MANOR ROAD,495I495I07031359,NYSDOT,1969,9,17
2578,5,Chautauqua,Portland (Town),5.8 MI NE OF W FIELD INT,90IX EB,WALKER CREEK,NYS Thruway Authority,1955,9,17
6797,7,Jefferson,Adams (Town),1 MILE NORTH OF ADAMS,Co Rd 69,SANDY CREEK,County,2010,9,17
685,6,Allegany,Ward (Town),5.2 MI NE OF SCIO,VANDERMARK ROAD,VANDERMARK CREEK,County,1989,9,17
13068,1,Saratoga,Greenfield (Town),2.0 MI W GREENFIELD CTR,COUNTY ROAD 19,KAYADEROSSERAS CK,County,1937,9,17
10021,3,Onondaga,Clay (Town),JCT OF RTS 31 + 481,31  31 33091190,481 481 33011069,NYSDOT,1972,9,17
1138,9,Broome,Chenango (Town),3.1 MI N OF N BING CTY LI,81I 81I91013031,FULLER ROAD,NYSDOT,1966,9,17
6586,2,Herkimer,Frankfort (Town),3.5 MI SW JCT RT 5S & 171,171 171 23011014,MOYER CREEK,NYSDOT,1988,9,17
6951,7,Jefferson,Le Ray (Town),6.5 MI S OF THERESA,JOACHIM ROAD,INDIAN RIVER,County,1931,9,17
4909,5,Erie,Buffalo (City),2.9 MI NE JCT RTS 33 + 5,EAST BOUND RAMP,33   33 53011039,NYSDOT,1965,9,17
13635,3,Seneca,Lodi (Village),0.7 MI SW OF LODI,COUNTY ROAD 136A,MILL CREEK,County,1921,9,17
13071,1,Saratoga,Greenfield (Town),3.3 ML N ROCK CITY FALLS,SAND HILL ROAD,KAYADEROSSERAS CK,County,1967,9,17
7792,2,Madison,Smithfield (Town),.2 MI W JCT CR 25 & CR 28,COUNTY ROAD 28,TRIB ONEIDA CREEK,County,1983,9,17
9364,5,Niagara,Niagara Falls (City),NIAGARA FALLS EAST,LINDBERGH AVENUE,CAYUGA CREEK,City,1956,9,17
13238,1,Schenectady,Duanesburg (Town),1.2 MI W JCT US 20 & I88,88I 88I16081072,DELAWARE & HUDSON,NYSDOT,1981,9,17
13237,1,Schenectady,Duanesburg (Town),1.2 MI W JCT RTS 20 & I88,88I 88I16081072,DELAWARE & HUDSON,NYSDOT,1981,9,17
13928,7,St Lawrence,Rossie (Town),1.0 MI FROM WEGATCHIE,CHISHOLM RD,OSWEGATCHIE RIVER,County,1992,9,17
13072,1,Saratoga,Greenfield (Town),4 MI NW SARATOGA SPRINGS,SPIER FALLS ROAD,KAYADEROSSERAS CK,County,1938,9,17
11326,3,Oswego,Oswego (Town),3.7 MI N JCT SH 104 & SH,104 104 34061071,EIGHT MILE CREEK,NYSDOT,1962,9,17
4830,5,Erie,Buffalo (City),3.5 MI NE JCT RTS 33 & 5,33  33 53011053,W L GAITER AVENUE,NYSDOT,1967,9,17
2697,5,Chautauqua,Westfield (Town),JCT RTS 17 + I-90,NYS Route 394,90IX,NYS Thruway Authority,1955,9,17
1586,5,Cattaraugus,Carrollton (Town),AT LIMESTONE,PARKSIDE DRIVE,LIMESTONE BROOK,County,2003,9,17
13851,7,St Lawrence,Morristown (Village),LOCATED IN MORRISTOWN,NORTHUMBERLAND RD,MORRISTOWN BAY,County,1977,9,17
15201,9,Sullivan,Neversink (Town),JCT RTE 55 + NEVERSINK R,55  55 96011335,NEVERSINK RIVER,"NYC Dept of Water Supply, Gas and Electric",1953,9,17
14501,6,Steuben,Rathbone (Town),2.1 MI SW OF RATHBONE,COUNTY ROAD 81,N BR TUSCARORA CK,County,1967,9,17
13209,1,Saratoga,,JCT RTE 50 & I87,50  50  15023008,87I 87I15091222,NYSDOT,1962,9,17
8714,10,Nassau,Hempstead (Town),JCT RTS SSP+WSP,908M908M03011117,DRAIN-FOREST C PK,NYSDOT,1956,9,17
4831,5,Erie,Buffalo (City),3.5 MI NE JCT RTS 33 & 5,33  33 53011053,W L GAITER AVENUE,NYSDOT,1967,9,17
8719,10,Nassau,Hempstead (Town),JCT RTS SSP+WSP,908T908T03011080,DRAIN-FOREST C PK,NYSDOT,1938,9,17
13211,1,Saratoga,,1.1 MI NE JCT RTS 9 & 50,50  50 15023008,87I 87I15091223,NYSDOT,1962,9,17
9924,2,Oneida,Western (Town),2 MI NW NORTHWESTERN,HILLSIDE ROAD,MOHAWK RIVER,Town,1950,9,17
5870,7,Franklin,Fort Covington (Town),.5 MI N COOKS CORNERS,COOKS CORNERS RD,W BR DEER CREEK,County,2011,9,17
3687,3,Cortland,Cortlandville (Town),JCT RTE 11+TIOUGHNIOGA R,11  11 32021157,TIOUGHNIOGA RIVER,NYSDOT,1933,9,17
706,6,Allegany,Wellsville (Village),IN WELLSVILLE,SOUTH MAIN STREET,DYKE CREEK,Town,1991,9,17
16337,1,Washington,Fort Ann (Village),0.1 MI W JCT RTES 4 & 149,149 149 18021065,MUD CREEK,NYSDOT,1953,9,17
2777,6,Chemung,Chemung (Town),JCT RTS 17 + 427,427 961A 62011005,86I  17 62051238,NYSDOT,1967,9,17
1795,5,Cattaraugus,Ischua (Town),0.2 MI SW OF ISCHUA,BAXTER MILL ROAD,ISCHUA CREEK,County,1893,9,17
13308,1,Schenectady,Rotterdam (Town),1.1 MI NW INT 26 ON I90,90IX,GREGG ROAD,NYS Thruway Authority,1952,9,17
3997,9,Delaware,Deposit (Village),VILLAGE OF DEPOSIT,LAURELBANK AVENUE,NORFOLK SOUTHERN  MP 175.5,County,1962,9,17
10485,4,Ontario,Farmington (Town),2.3 MI W OF EXIT 43 90I,CR 28 BLACKSMITH,90IX,NYS Thruway Authority,1952,9,17
8811,10,Nassau,Hempstead (Town),JCT RTS SSP+WSP,WSP SB TO SSP WB,DRAIN-FOREST C PK,NYSDOT,1965,9,17
704,6,Allegany,Wellsville (Village),IN WELLSVILLE,MADISON STREET,WNY & PA RR,Village,1970,9,17
1357,9,Broome,Sanford (Town),3.1 MI E JCT SH 17 & SH41,17  17 91073253,N-S RR MP 176.84,NYSDOT,1961,9,17
3712,3,Cortland,Cuyler (Town),3.7 MI NE JCT RTS 13 + 91,13  13 32043136,MAXON CREEK,NYSDOT,2007,9,17
14499,6,Steuben,Rathbone (Town),0.5 MI NW OF RATHBONE,COUNTY ROAD 80,TRACY CREEK,County,1990,9,17
15919,8,Ulster,Rochester (Town),1.2 MILES NW OF ACCORD,METTACAHONTS ROAD,ROCHESTER CREEK,County,1965,9,17
1358,9,Broome,Sanford (Town),3.1 MI E JCT SH 17 & SH41,17  17 91073253,N-S RR MP 176.86,NYSDOT,1961,9,17
9494,2,Oneida,Annsville (Town),1 MI W JCT SH 69 & SH 285,MAIN  STREET,E BR FISH CREEK,Town,2009,9,17
3815,3,Cortland,Truxton (Town),1.2 MI E JCT RTS 13 + 91,13  13 32043113,MORGAN HILL CREEK,NYSDOT,2007,9,17
12974,8,Rockland,Stony Point (Town),0.2 MI S JCT RTS 9W & 210,9W   9W85011178,CEDAR POND BROOK,NYSDOT,2009,9,17
10797,8,Orange,Minisink (Town),2.7 MI E OF WESTTOWN,LOWER ROAD,RUTGERS CREEK,County,2018,9,17
9489,2,Oneida,Annsville (Town),2.5 MILES SW OF TABERG,CR66 BLOSSVALE ROAD,W BR FISH CREEK,County,2007,9,17
12249,11,Queens,New York (City),.4 MI NE JCT I278 & SH25,ROOSEVELT AVENUE,278I278IX5M33024,City,2007,9,17
4495,8,Dutchess,Pawling (Town),0.1 MI S JCT RTS 292 + 55,292 292 82021058,WHALEY LAKE STREAM,NYSDOT,1991,9,17
9749,2,Oneida,Rome (City),3.0 MI NW OF ROME,TANNERY ROAD,CANADA CREEK,County,2011,9,17
15362,9,Tioga,Barton (Town),6.8 MI NORTH OF WAVERLY,34  34 65011069,DEAN CREEK,NYSDOT,1959,9,17
1493,9,Broome,Windsor (Town),3.0 MILES WEST OF WINDSOR,BLATCHLEY ROAD,TROWBRIDGE CREEK,Town,2007,9,17
14727,10,Suffolk,Brookhaven (Town),AT EXIT 61 0F I495,PATCHOGUE-HOLBROO,495I495I07031192,NYSDOT,1967,9,17
10822,8,Orange,Montgomery (Town),JCT RTE I84+WALLKILL R,84I 84I 8301 1262 WB,416 416 83011033,NYSDOT,1969,9,17
15659,3,Tompkins,Ithaca (City),.2 MI W JCT NY 13 SB,79  79 36052021,RELIEF CHANNEL,City,1968,9,17
8108,4,Monroe,Henrietta (Town),RT 253 OVER GENESEE RIVER,253 253 43011010,GENESEE RIVER,NYSDOT,1976,9,17
2065,3,Cayuga,Locke (Town),1.8 MI SE JCT RTS 38 & 90,38  38 31041019,OWASCO INLET,NYSDOT,2001,9,17
5816,7,Franklin,Bombay (Town),.1 MILE W OF SOUTH BOMBAY,"CR32, S.BOMBAY RD",LITT SALMON RIVER,County,1947,9,17
13777,7,St Lawrence,Gouverneur (Town),1.0 MI NE OF WEGATCHIE,KEARNEY ROAD,OSWEGATCHIE RIV,County,2003,9,17
11439,3,Oswego,Williamstown (Town),1 MI W JCT SH13 & ONEIDA,13  13 34071011,ABAN NYCRR (RW&0),NYSDOT,1949,9,17
16394,1,Washington,Hebron (Town),1 MI NW HEBRON,S GRIMES HILL RD.,BLACK CREEK,Town,1985,9,17
9773,2,Oneida,Trenton (Town),3.0 MI NW JCT RTS 8 & 28,28  28 26071400,WEST CANADA CREEK,NYSDOT,1981,9,17
12224,11,Queens,New York (City),AT MASPETH,METROPOLITAN AVE,LG IS/ NY & ATLAN,City,1915,9,17
1404,9,Broome,Union (Town),HAMLET OF UNION CENTER,COUNTY ROAD 13,NANTICOKE CREEK,County,1957,9,17
11724,8,Putnam,Carmel (Town),1.4 MI E OF CARMEL,FAIR ST,MID BR CROTON RVR,County,2006,9,17
17442,4,Wyoming,Sheldon (Town),0.2MI S JCT RTS 98 + 20A,20A 20A46021081,STONY BROOK,NYSDOT,1931,9,17
2096,3,Cayuga,Moravia (Village),0.5 MI  S JCT RTS 38 +38A,38  38 31041069,DRY CREEK,NYSDOT,1950,9,17
15380,9,Tioga,Berkshire (Town),0.3 MI N OF BERSHIRE,38  38 65011162,BERKSHIRE CREEK,NYSDOT,2017,9,17
7893,4,Monroe,Brockport (Village),JCT BARGE C&RTE 19,19  19 43041058,ERIE CANAL,NYSDOT,1915,9,17
8792,10,Nassau,Hempstead (Town),JCT RTS SSP+WSP,SSP WB TO WSP SB & WSP NB TO SSP WB,DRAIN-FOREST C PK,NYSDOT,1965,9,17
5937,7,Franklin,Moira (Town),2.5 MI NORTH OF BRUSHTON,JOHN HILL ROAD,LITTLE SALMON RVR,County,1999,9,17
4865,5,Erie,Buffalo (City),3.3 MI WNW JCT I190/SH 16,190IX,VAN RENSSELAER ST,NYS Thruway Authority,1957,9,17
16362,1,Washington,Granville (Town),2 M S JCT NY22 & NY149,ANDREWS LANE,INDIAN RIVER,County,2007,9,17
15815,8,Ulster,Gardiner (Town),1.8 MILES N OF DWAARKILL,LAKE ROAD,PALMAGHATT KILL,County,2005,9,17
1580,5,Cattaraugus,Carrollton (Town),AT LIMESTONE,BAILEY DRIVE,TUNUNGWANT CREEK,County,1978,9,17
6511,2,Hamilton,Lake Pleasant (Town),.7 MILE NE OF WAKELY,CEDAR RIVER ROAD,WAKELY BROOK,County,1937,9,18
12944,8,Rockland,Sloatsburg (Village),IN SLOATSBURG,981G 981G85011000,MNRR PJ LINE,NYSDOT,1950,9,18
11751,8,Putnam,Patterson (Town),.6 MI SE I84 EXIT 18,84IMM  62.48,FAIR STREET-CR 60,NYSDOT,1968,9,18
6042,2,Fulton,Mayfield (Town),5.5 MI NE JCT RTS 30 &30A,30  30 21051151,CRANBERRY CREEK,NYSDOT,1931,9,18
1954,5,Cattaraugus,Red House (Town),1.6 MI SW JCT 17 + INT 19,86I 17 51121150,BAY STATE BROOK,NYSDOT,1967,9,18
13687,7,St Lawrence,Canton (Town),2.0 MI SE JCT RTS 68 + 11,68  68 75012204,GRANNIS BROOK,NYSDOT,1959,9,18
15761,3,Tompkins,Ulysses (Town),2.7 MI SSW OF TRUMANSBURG,WATERBURG ROAD,TAUGHANNOCK CREEK,County,2016,9,18
7215,11,Kings,New York (City),AT BROWNSVILLE,BLAKE AVENUE,N Y & ATLANTIC/LI,City,1909,9,18
13917,7,St Lawrence,Potsdam (Town),LOCATED IN HEWITTVILLE,HEWITTVILLE ROAD,RAQUETTE RIVER,County,1922,9,18
17525,6,Yates,Starkey (Town),7.4 MI N OF WATKINS GLEN,14  14 66031014,ROCK STREAM,NYSDOT,1998,9,18
9334,5,Niagara,Niagara Falls (City),0.9 MI N JCT RT 190I& 182,190I190I54011034,CSXT/ATK,NYSDOT,2012,9,18
17526,6,Yates,Starkey (Town),7.8 MI N OF WATKINS GLEN,14  14 66031018,BIG STREAM,NYSDOT,1998,9,18
6469,2,Hamilton,Arietta (Town),2 MI N HAMILTON CO LINE,10  10 22051027,W BR SACANDAGA RI,NYSDOT,1969,9,18
15755,3,Tompkins,Ulysses (Town),2 MI N OF JACKSONVILLE,FALLS ROAD,TAUGHANNOCK CREEK,County,1935,9,18
9333,5,Niagara,Niagara Falls (City),0.9 MI N JCT RT 190I& 182,190I190I54011034,CSXT/ATK,NYSDOT,2012,9,18
6520,2,Hamilton,Long Lake (Town),8 MI NE OF INLET,CR2 RAQUETTE LAKE RD,BROWNS TRACT INLET,County,1996,9,18
194,1,Albany,Cohoes (City),.2 MI W JCT US 4 & SH 470,470 470 14011060,HUDSON RIVER,NYSDOT,1924,9,18
13642,3,Seneca,Ovid (Town),5.6 MI EAST OF OVID,WYERS POINT ROAD,GROVES CREEK,Town,1936,9,18
7451,7,Lewis,Montague (Town),3.1 MI SW OF NEW BOSTON,FORK ROAD,DEER RIVER,County,2006,9,18
2464,5,Chautauqua,Kiantone (Town),1.7 MI NW OF FENTONVILLE,RIVERSIDE ROAD,CONEWANGO CREEK,County,2002,9,18
17363,4,Wyoming,Bennington (Town),0.1MI S JCT RTS 77 + 354,77  77 46011127,RIGHT BRANCH,NYSDOT,1953,9,18
17370,4,Wyoming,Bennington (Town),2.2 MI N VARYSBURG,ECK ROAD,TONAWANDA CREEK,County,2000,9,18
11635,9,Otsego,Otsego (Town),0.5 N OF FLY CREEK,GOOSE STREET,FLY CREEK,Town,1996,9,18
11435,3,Oswego,West Monroe (Town),1.7 MI SE OF CENTRAL SQ,CR37 MUD STLMT RD,LITTLE BAY CREEK,County,1964,9,18
9411,5,Niagara,Porter (Town),2.5 MI W OF RANSOMVILLE,PORTER CENTER RD,SIXMILE CREEK,County,1940,9,18
7099,11,Kings,New York (City),AT NEW UTRECHT,15TH AVENUE,N Y & ATLANTIC/LI,City,1907,9,18
4165,9,Delaware,Middletown (Town),2.0 MI NE MARGARETVILLE,30  30 93011437,HUBBELL HILL BRK,NYSDOT,1958,9,18
7098,11,Kings,New York (City),AT BOROUGH PARK,14TH AVENUE,N Y & ATLANTIC/LI,City,2004,9,18
3508,8,Columbia,Claverack (Town),0.4 MI E JCT RTS 23 & 217,23  23 81071116,CLAVERACK CREEK,NYSDOT,1996,9,18
6891,7,Jefferson,Ellisburg (Town),1.2 MI S OF ALEXANDER COR,BOLTON ROAD,LITTLE STONY CRK,Town,1998,9,18
13746,7,St Lawrence,Edwards (Town),VILLAGE OF EDWARDS,NEW STREET,OSWEGATCHIE RIVER,County,2002,9,18
1473,9,Broome,Whitney Point (Village),0.7MI N JCT RTS I-81 + 26,81I 81I91013165,OLD ROUTE 26,NYSDOT,1969,9,18
1474,9,Broome,Whitney Point (Village),0.7MI N JCT RTS I-81 + 26,81I 81I91013165,OLD ROUTE 26,NYSDOT,1969,9,18
13255,1,Schenectady,Glenville (Town),JCT RT 911F & MOHAWK RIVR,911F911F16011006,MOHAWK R/ERIE CAN,NYSDOT,1985,9,18
7921,4,Monroe,Chili (Town),1.0MI E JCT RTSI490WB+259,PAUL ROAD,490I490I43021107,NYSDOT,1963,9,18
7714,2,Madison,Eaton (Town),1.2 MI S JCT US 20 & CR 1,COUNTY ROAD 105,ELECTRIC LGT STRM,County,2018,9,18
7261,11,Kings,New York (City),Jct Prospect Expy & I287,Gowanus HOV Ramp,60th Street,NYSDOT,2012,9,18
13888,7,St Lawrence,Pierrepont (Town),1 MI N OF PIERREPONT,"CR24, RUSSELL-PIE",LEONARD BROOK,County,2010,9,18
151,1,Albany,Bethlehem (Town),JCT RTE 396 & I87,396 396 11011064,87IX,NYS Thruway Authority,1952,9,18
3819,3,Cortland,Truxton (Town),0.4 MI. E. OF CHENINGO,ANGEL ROAD,CHENINGO CREEK,Town,1986,9,18
9903,2,Oneida,Verona (Town),2.7 MI W JCT I90<INT 33,SAND HILL RD,90IX,NYS Thruway Authority,1953,9,18
1592,5,Cattaraugus,Coldspring (Town),1.1 MI E JCT 17 + INT 17,86I 17 51121111,COLD SPRING CREEK,NYSDOT,1967,9,18
3354,7,Clinton,Peru (Town),2.1 MI NE HARKNESS,DAVERN ROAD,LITTLE AUSABLE RI,County,1987,9,18
9259,5,Niagara,Lewiston (Town),2.5 MI N OF LEWISTON,PLETCHER ROAD,FOURMILE CREEK,Town,1965,9,18
6696,2,Herkimer,Ohio (Town),1.8 MI W JCT RTS 365 & 8,365 365 23021048,FINCH POND OUTLET,NYSDOT,1951,9,18
6518,2,Hamilton,Long Lake (Town),NE END LITTLE TUPPER LAKE,CR10 SABATTIS ROAD,OUTLET LITTLE TUPPER LAKE,County,1939,9,18
11380,3,Oswego,Richland (Town),1 MI S I81 SB & SH 13,81I 81I34041212,HALSEY ROAD,NYSDOT,1961,9,18
4312,8,Dutchess,Amenia (Town),AT AMENIA UNION,COUNTY ROAD 2,MILL BROOK,County,2010,9,18
11381,3,Oswego,Richland (Town),1 MI S I81 NB & SH 13,81I 81I34041212,HALSEY ROAD,NYSDOT,1961,9,18
10768,8,Orange,Hamptonburgh (Town),1.8 MI SW OF MAYBROOK,OTTER RD,OTTER KILL,County,1954,9,18
6914,7,Jefferson,Ellisburg (Town),Town of Ellisburg,Torrey Hill Rd,Bear Creek,Town,1973,9,18
3909,9,Delaware,Colchester (Town),1.2 MI SW OF COLCHESTER,CORBETT ROAD,E BR DELAWARE RVR,County,1926,9,18
5875,7,Franklin,Fort Covington (Town),2 MI W OF FORT COVINGTON,"CR 43, PIKE STREE",LITTLE SALMON RVR,County,1938,9,18
